# FIELD  ID_V2.1D ID_V4.0 RA_1       DEC_1    Z_MOSFIRE MASKNAME TARGET id   x        y        ra_2        dec_2     SEflags iso_area Kstot    eKstot    ksauto    Ks_flux_radius Ks_rkron_circ Kstot07  eKstot07  apcorr   B            eB         wB  G          eG         wG  Gp        eGp      wGp Hl        eHl       wHl  Hs        eHs       wHs  I          eI         wI  IA427        eIA427     wIA427 IA464        eIA464     wIA464 IA484        eIA484   wIA484 IA505        eIA505     wIA505 IA527        eIA527     wIA527 IA574       eIA574     wIA574 IA624        eIA624     wIA624 IA679       eIA679     wIA679 IA709       eIA709     wIA709 IA738       eIA738     wIA738 IA767      eIA767     wIA767 IA827       eIA827    wIA827 J1        eJ1        wJ1  J2        eJ2        wJ2  J3        eJ3        wJ3  Ks2       eKs2      wKs2 Ks        eKs       wKs  NB118       eNB118    wNB118 NB209       eNB209    wNB209 R           eR         wR  Rp          eRp        wRp U            eU         wU  V           eV         wV  Z          eZ         wZ  Zp         eZp        wZp f_F125W   e_F125W   w_F125W f_F160W  e_F160W   w_F160W id_irac CH1     eCH1    wCH1 CH2       eCH2    wCH2 CH3      eCH3   wCH3 CH4       eCH4   wCH4 wmin_optical wmin_fs wmin_jhk wmin_hst wmin_irac wmin_all starflag nearstar nearsource snr      snrflag use Separation          
  COSMOS 15286    14596   150.06456  2.329035 2.4468    co2_03   1      9669 4361.667 3751.97  150.0645447 2.3290317 0       183.0    54.66963 0.3277932 50.55142  2.144          5.970349      45.46698 0.1600159 1.081466 3.976086     0.01042632 1.0 4.442397   0.01779057 1.0 1275.293  16.43184 1.0 22.29812  0.1294665 1.22 19.2834   0.1320868 1.21 10.57123   0.01928507 1.0 2.552978     0.04116949 1.0    2.270439     0.09642278 1.0    4.481358     0.039057 1.0    3.042168     0.04927125 1.0    3.876546     0.03507106 1.0    4.329517    0.07952184 1.0    8.318706     0.04436093 1.0    9.464839    0.07887795 1.0    6.78543     0.05256988 1.0    9.494802    0.06145759 1.0    8.764032   0.07401201 1.0    10.55593    0.1023235 1.0    14.56359  0.06345082 1.29 16.03675  0.06374576 1.27 15.29956  0.08224541 1.25 35.64812  0.3947617 1.0  28.27256  0.1241784 1.28 17.1853     0.1704884 1.11   19.12459    0.3633134 1.1    8.022501    0.01646952 1.0 11.93456    0.02084826 1.0 1.783539     0.02231845 1.0 8.76716     0.02269451 1.0 15.07207   0.06273078 1.0 23.45291   0.07932358 1.0 12.9712   0.0251402 1.03    16.6522  0.0233395 1.04    9669    44.05   0.24924 0.98 61.279    0.44402 0.87 94.321   2.4595 0.97 133.55    3.3245 0.88 1.0          1.0     1.0      1.03     0.87      0.87     0        0        0          284.1404 1       1   0.056302136761271514
  COSMOS 10567    10143   150.06163  2.283142 2.3775    co2_03   1      6772 4432.144 2650.934 150.0615997 2.2831576 3       51.0     4.551209 0.4903288 4.203006  2.842          5.925691      2.625468 0.2385133 1.082846 0.9868922    0.01042632 1.0 1.185389   0.01779057 1.0 356.9295  16.43184 1.0 2.708418  0.1964262 0.53 2.148143  0.2014886 0.52 1.4173     0.01928507 1.0 1.094955     0.04116949 1.0    0.9805671    0.09642278 1.0    1.181229     0.039057 1.0    1.334063     0.04927125 1.0    1.246011     0.03507106 1.0    1.212243    0.07952184 1.0    1.323204     0.04436093 1.0    1.616428    0.07887795 1.0    1.35025     0.05256988 1.0    1.329963    0.06145759 1.0    1.408085   0.07401201 1.0    1.529582    0.1023235 1.0    1.520606  0.08377534 0.74 1.54004   0.08842625 0.66 1.912977  0.1115096  0.68 2.574309  0.3947617 1.0  2.263803  0.1877401 0.56 1.666445    0.2677627 0.45   2.868958    0.6264362 0.37   1.265222    0.01646952 1.0 1.366045    0.02084826 1.0 0.720348     0.02231845 1.0 1.397877    0.02269451 1.0 1.461988   0.06273078 1.0 1.576355   0.07932358 1.0 1.5923    0.0252738 1.02    1.96835  0.0197346 1.45    6772    2.3048  0.26136 0.93 2.0945    0.37947 1.11 9.1816   2.5592 0.92 2.5372    2.6758 1.09 1.0          0.37    1.0      1.02     0.92      0.37     0        0        0          11.00764 1       1   0.1226112084846539  
  COSMOS 10224    9572    150.060928 2.283659 -1.0      co2_03   0      6304 4448.796 2660.967 150.0608978 2.2835755 2       650.0    78.47408 1.181965  77.38454  6.451          13.61446      14.84585 0.2242454 1.014079 3.681322     0.01042632 1.0 5.921504   0.01779057 1.0 1593.853  16.43184 1.0 16.11215  0.1945989 0.54 16.61605  0.2014886 0.52 11.75943   0.01928507 1.0 3.028213     0.04116949 1.0    5.187283     0.09642278 1.0    5.64373      0.039057 1.0    6.556997     0.04927125 1.0    6.769258     0.03507106 1.0    7.783168    0.07952184 1.0    8.933037     0.04436093 1.0    11.10292    0.07887795 1.0    9.646805    0.05256988 1.0    9.995904    0.06145759 1.0    10.10682   0.07401201 1.0    12.33315    0.1023235 1.0    13.15879  0.0843472  0.73 14.00276  0.08910386 0.65 14.57917  0.1123387  0.67 18.12477  0.3947617 1.0  16.22913  0.1756148 0.64 14.69853    0.2648363 0.46   15.11861    0.5950943 0.41   9.06777     0.01646952 1.0 8.909415    0.02084826 1.0 2.323399     0.02231845 1.0 7.931745    0.02269451 1.0 13.01385   0.06273078 1.0 12.9178    0.07932358 1.0 13.7031   0.025377  1.02    14.9598  0.0197494 1.45    6304    7.9256  0.1686  0.93 6.6487    0.25373 1.13 3.3245   1.6385 0.93 15.149    1.7471 1.14 1.0          0.41    1.0      1.02     0.93      0.41     0        0        0          66.20358 1       1   0.31962733235475377 
  COSMOS 12104    -9999   150.052429 2.297379 2.1614    co2_03   1      7583 4653.336 2990.659 150.0523834 2.2973127 0       51.0     3.516332 0.2997506 3.16586   2.985          5.090899      1.745784 0.1731347 1.110704 0.8418735    0.01042632 1.0 0.9577431  0.01779057 1.0 300.0905  16.43184 1.0 0.7846431 0.1322039 1.17 2.738484  0.1354887 1.15 1.048803   0.01928507 1.0 0.8835419    0.04116949 1.0    0.9178446    0.09642278 1.0    0.9286586    0.039057 1.0    0.8866036    0.04927125 1.0    0.9984022    0.03507106 1.0    0.9411134   0.07952184 1.0    1.064538     0.04436093 1.0    1.032998    0.07887795 1.0    0.8291433   0.05256988 1.0    0.8772457   0.06145759 1.0    0.9748247  0.07401201 1.0    0.8071185   0.1023235 1.0    0.985742  0.06779425 1.13 1.117451  0.06698912 1.15 1.165035  0.08650226 1.13 1.879252  0.3947617 1.0  1.590569  0.1339537 1.1  1.281758    0.1682302 1.14   0.9541301   0.3633134 1.1    0.9836572   0.01646952 1.0 0.9827579   0.02084826 1.0 0.7923291    0.02231845 1.0 1.07917     0.02269451 1.0 1.043167   0.06273078 1.0 1.048545   0.07932358 1.0 -99.0     -99.0     0.0     1.58127  0.0364735 0.43    7583    1.0162  0.30628 0.93 1.4475    0.37086 1.01 -0.56477 2.2353 0.97 -3.3361   2.6783 1.01 1.0          1.0     1.0      0.0      0.93      0.0      0        0        0          10.08339 1       0   0.28960895331060327 
  COSMOS 12058    -9999   150.051422 2.297293 1.9702    co2_03   0      7594 4676.189 2990.179 150.0514221 2.2972929 0       100.0    13.35182 0.3229299 12.16391  2.351          5.433372      9.948828 0.174433  1.097659 0.8168998    0.01042632 1.0 1.024989   0.01779057 1.0 342.5172  16.43184 1.0 6.202383  0.1345235 1.13 6.030154  0.1354887 1.15 1.502822   0.01928507 1.0 0.7948666    0.04116949 1.0    0.9943334    0.09642278 1.0    1.050394     0.039057 1.0    1.011586     0.04927125 1.0    1.119399     0.03507106 1.0    1.105152    0.07952184 1.0    1.230381     0.04436093 1.0    1.348707    0.07887795 1.0    1.120725    0.05256988 1.0    1.261908    0.06145759 1.0    1.491911   0.07401201 1.0    1.446742    0.1023235 1.0    2.256362  0.06749625 1.14 3.78725   0.06728229 1.14 4.622717  0.08688757 1.12 7.874703  0.3947617 1.0  6.802082  0.1345668 1.09 4.870455    0.1689729 1.13   5.877289    0.3683713 1.07   1.185899    0.01646952 1.0 1.233577    0.02084826 1.0 0.6091826    0.02231845 1.0 1.242658    0.02269451 1.0 1.875667   0.06273078 1.0 2.03652    0.07932358 1.0 -99.0     -99.0     0.0     5.47738  0.0363448 0.43    7594    8.785   0.342   0.96 8.5383    0.41545 1.01 6.1881   2.5417 0.98 8.7607    3.046  1.01 1.0          1.0     1.0      0.0      0.96      0.0      0        0        0          57.03524 1       0   5.089123265658661E-4
  COSMOS 2245     2360    150.154388 2.202706 3.0338    co3_01   1      1153 2206.635 720.094  150.1543884 2.2026999 0       23.0     2.121201 0.2069199 1.656361  1.617          3.286689      2.150164 0.1727797 1.280639 0.1761144    0.01042632 1.0 0.2690134  0.01779057 1.0 76.82034  16.43184 1.0 1.313073  0.1310883 1.19 1.050194  0.1354887 1.15 0.5453799  0.01928507 1.0 0.1122821    0.04116949 1.0    0.04438024   0.09642278 1.0    0.1805587    0.039057 1.0    0.33362      0.04927125 1.0    0.3688492    0.03507106 1.0    0.2858964   0.07952184 1.0    0.4303022    0.04436093 1.0    0.6049352   0.07887795 1.0    0.425474    0.05256988 1.0    0.5424241   0.06145759 1.0    0.3981178  0.07401201 1.0    0.4914592   0.1023235 1.0    0.4355667 0.06934581 1.08 0.684468  0.06912598 1.08 0.6013629 0.08807516 1.09 1.487049  0.3947617 1.0  1.142643  0.1364577 1.06 0.6245452   0.1639705 1.2    1.76281     0.3522774 1.17   0.4933645   0.01646952 1.0 0.4663697   0.02084826 1.0 0.1040195    0.02231845 1.0 0.4454002   0.02269451 1.0 0.6513302  0.06273078 1.0 0.5202525  0.07932358 1.0 0.62474   0.0254218 1.01    0.917303 0.0234062 1.03    1153    0.72303 0.22332 1.21 0.75537   0.44989 0.8  3.827    2.2161 1.25 2.5506    3.0966 0.81 1.0          1.0     1.0      1.01     0.8       0.8      0        0        0          12.44454 1       1   0.022007092866810414
  COSMOS 2244     2344    150.153809 2.202565 3.0343    co3_01   0      1102 2220.439 716.124  150.1538086 2.2025347 0       14.0     1.170935 0.1857705 0.816813  1.663          2.720526      1.082368 0.1742185 1.433541 0.2709341    0.01042632 1.0 0.4208826  0.01779057 1.0 107.3269  16.43184 1.0 0.5820392 0.1316426 1.18 0.6532274 0.1354887 1.15 0.5675799  0.01928507 1.0 0.183958     0.04116949 1.0    0.1408923    0.09642278 1.0    0.352647     0.039057 1.0    0.4673796    0.04927125 1.0    0.5233893    0.03507106 1.0    0.6337579   0.07952184 1.0    0.5530989    0.04436093 1.0    0.566914    0.07887795 1.0    0.6059237   0.05256988 1.0    0.5174655   0.06145759 1.0    0.5679398  0.07401201 1.0    0.6750528   0.1023235 1.0    0.4872712 0.0696691  1.07 0.5519109 0.06944825 1.07 0.556763  0.08848197 1.08 1.07549   0.3947617 1.0  0.6223654 0.137106  1.05 0.4873518   0.1653543 1.18   1.230041    0.3522774 1.17   0.5413837   0.01646952 1.0 0.5379667   0.02084826 1.0 0.1460505    0.02231845 1.0 0.5653608   0.02269451 1.0 0.580331   0.06273078 1.0 0.5525387  0.07932358 1.0 0.612328  0.0252673 1.02    0.545561 0.0234716 1.03    1102    0.72382 0.21897 1.22 -0.099825 0.43554 0.8  4.2912   2.2116 1.17 3.9821    2.9978 0.81 1.0          1.0     1.0      1.02     0.8       0.8      0        0        0          6.212705 1       1   0.1090894904968131  
  COSMOS 6282     6095    150.141037 2.239586 3.336     co3_01   1      3865 2526.55  1604.89  150.1410522 2.2395661 0       33.0     2.696322 0.2536997 2.223281  1.912          3.715183      2.356922 0.1948459 1.212767 0.1554103    0.01042632 1.0 0.2671477  0.01779057 1.0 82.33592  16.43184 1.0 1.244388  0.2022331 0.5  0.8636754 0.1995787 0.53 0.5934144  0.01928507 1.0 0.1721161    0.04116949 1.0    0.2683386    0.09642278 1.0    0.1748761    0.039057 1.0    0.09757926   0.04927125 1.0    0.371121     0.03507106 1.0    0.4789119   0.07952184 1.0    0.5796356    0.04436093 1.0    0.7034876   0.07887795 1.0    0.6001598   0.05256988 1.0    0.5439739   0.06145759 1.0    0.5578697  0.07401201 1.0    0.5596371   0.1023235 1.0    0.6153191 0.07771106 0.86 0.619237  0.08082387 0.79 0.611827  0.1061784  0.75 0.7998056 0.3947617 1.0  1.441892  0.1523848 0.85 -0.06507676 0.3175275 0.32   1.494176    0.7333239 0.27   0.5404092   0.01646952 1.0 0.5665958   0.02084826 1.0 0.009440397  0.02231845 1.0 0.4756323   0.02269451 1.0 0.6185973  0.06273078 1.0 0.7773603  0.07932358 1.0 0.621303  0.0251035 1.04    0.851674 0.0236194 1.01    3865    1.1858  0.89923 1.04 1.0909    0.47495 1.08 -3.0303  2.6496 0.98 4.3951    2.6786 1.09 1.0          0.27    1.0      1.01     0.98      0.27     0        0        0          12.09634 1       0   0.0901221141197425  
  COSMOS 6144     5964    150.143188 2.239772 -1.0      co3_01   0      3853 2475.631 1609.538 150.1431732 2.2397597 3       76.0     19.81675 0.3424368 17.98637  2.705          5.345636      11.8624  0.1840076 1.101765 1.563759     0.01042632 1.0 2.009329   0.01779057 1.0 648.2311  16.43184 1.0 9.789646  0.1816107 0.62 9.428516  0.1830551 0.63 5.661334   0.01928507 1.0 1.540144     0.04116949 1.0    1.892488     0.09642278 1.0    1.923832     0.039057 1.0    2.028617     0.04927125 1.0    2.027193     0.03507106 1.0    2.047744    0.07952184 1.0    3.274099     0.04436093 1.0    5.187894    0.07887795 1.0    4.528633    0.05256988 1.0    4.692015    0.06145759 1.0    5.420606   0.07401201 1.0    6.22794     0.1023235 1.0    6.877366  0.07513429 0.92 7.934722  0.07701823 0.87 7.635023  0.1003291  0.84 11.24424  0.3947617 1.0  10.91064  0.1449063 0.94 8.018337    0.273919  0.43   9.949967    0.5879671 0.42   3.325645    0.01646952 1.0 3.296978    0.02084826 1.0 1.492085     0.02231845 1.0 2.340934    0.02269451 1.0 6.95474    0.06273078 1.0 6.61844    0.07932358 1.0 8.25169   0.0254017 1.01    9.61801  0.0233607 1.04    3853    7.4375  1.3802  1.04 5.7797    0.53885 1.19 6.9718   2.3818 1.05 3.0506    2.3577 1.21 1.0          0.42    1.0      1.01     1.0       0.42     0        0        1          64.46693 1       0   0.06924695679611399 
  COSMOS 5242     5094    150.140366 2.230181 2.1715    co3_01   1      3178 2542.985 1379.124 150.1403656 2.23016   0       102.0    9.96778  0.4093017 9.215209  3.161          5.956275      4.645026 0.1988826 1.081666 0.2582408    0.01042632 1.0 0.3649107  0.01779057 1.0 117.953   16.43184 1.0 2.522956  0.2131725 0.45 2.729534  0.1995787 0.53 0.6175228  0.01928507 1.0 0.2163274    0.04116949 1.0    0.1525422    0.09642278 1.0    0.2833256    0.039057 1.0    0.4221607    0.04927125 1.0    0.4210965    0.03507106 1.0    0.4555304   0.07952184 1.0    0.5447356    0.04436093 1.0    0.5576133   0.07887795 1.0    0.4258068   0.05256988 1.0    0.4605131   0.06145759 1.0    0.5540698  0.07401201 1.0    0.5145761   0.1023235 1.0    0.9434189 0.07958389 0.82 1.472678  0.08134032 0.78 1.988328  0.1091283  0.71 4.362642  0.3947617 1.0  4.214581  0.156102  0.81 1.96234     0.327941  0.3    3.789033    0.8520453 0.2    0.4740591   0.01646952 1.0 0.4888345   0.02084826 1.0 0.1206803    0.02231845 1.0 0.4957763   0.02269451 1.0 0.8148306  0.06273078 1.0 0.7184218  0.07932358 1.0 1.68386   0.0250795 1.04    2.41396  0.0237001 1.01    3178    5.1005  0.20705 1.1  5.6587    0.34138 0.96 5.5348   2.0453 1.11 7.4298    2.639  0.99 1.0          0.2     1.0      1.01     0.96      0.2      0        0        0          23.35562 1       0   0.07561369227745621 
  COSMOS 5252     5107    150.138351 2.230004 2.1443    co3_01   0      3191 2591.823 1375.08  150.1383362 2.2299917 0       78.0     6.68081  0.3967008 6.097877  2.76           5.488045      3.926609 0.2101406 1.095596 0.4142776    0.01042632 1.0 0.5450353  0.01779057 1.0 168.9916  16.43184 1.0 2.537595  0.2350913 0.37 2.456289  0.2215735 0.43 0.7938296  0.01928507 1.0 0.363986     0.04116949 1.0    0.6595044    0.09642278 1.0    0.4478762    0.039057 1.0    0.6471745    0.04927125 1.0    0.6743827    0.03507106 1.0    0.6644358   0.07952184 1.0    0.7429479    0.04436093 1.0    0.6997237   0.07887795 1.0    0.6372924   0.05256988 1.0    0.6124272   0.06145759 1.0    0.8297337  0.07401201 1.0    0.6003757   0.1023235 1.0    1.068295  0.08212714 0.77 1.386069  0.08711616 0.68 1.751592  0.117734   0.61 3.306537  0.3947617 1.0  3.15359   0.1644333 0.73 1.299252    0.4356442 0.17   1.49315     0.9838572 0.15   0.670057    0.01646952 1.0 0.6838668   0.02084826 1.0 0.2535749    0.02231845 1.0 0.6721397   0.02269451 1.0 1.01381    0.06273078 1.0 1.095314   0.07932358 1.0 1.72677   0.0251914 1.03    2.34571  0.0233498 1.04    3191    3.9041  0.21757 1.1  3.3168    0.35662 0.94 3.8385   2.045  1.09 1.1942    2.7604 0.93 1.0          0.15    1.0      1.03     0.93      0.15     0        0        0          18.68563 1       0   0.06924722905934953 
  COSMOS 4196     4113    150.138    2.220183 3.0841    co3_01   1      2488 2600.494 1139.955 150.13797   2.2201953 0       85.0     6.492608 0.4352001 6.018745  3.176          6.07677       3.046771 0.2069622 1.078731 0.1919278    0.01042632 1.0 0.3301626  0.01779057 1.0 60.44762  16.43184 1.0 2.061375  0.2108426 0.46 1.762177  0.1995787 0.53 0.845948   0.01928507 1.0 0.09140798   0.04116949 1.0    0.3116947    0.09642278 1.0    0.207926     0.039057 1.0    0.3243989    0.04927125 1.0    0.4112948    0.03507106 1.0    0.3850659   0.07952184 1.0    0.5749127    0.04436093 1.0    0.9224303   0.07887795 1.0    0.7643678   0.05256988 1.0    0.8660719   0.06145759 1.0    0.8102214  0.07401201 1.0    0.727756    0.1023235 1.0    0.9341865 0.07958389 0.82 1.147836  0.08525581 0.71 1.195368  0.1115096  0.68 3.000959  0.3947617 1.0  2.799329  0.162226  0.75 1.120661    0.3175275 0.32   2.254941    0.8123934 0.22   0.6390792   0.01646952 1.0 0.6465514   0.02084826 1.0 0.1019498    0.02231845 1.0 0.5486366   0.02269451 1.0 0.9345138  0.06273078 1.0 0.846992   0.07932358 1.0 1.08235   0.0251133 1.04    1.86085  0.0235248 1.02    2488    2.973   0.3111  1.08 4.0797    0.34096 1.01 3.5453   2.0621 1.06 8.1803    2.5131 1.09 1.0          0.22    1.0      1.02     1.0       0.22     0        0        0          14.72139 1       0   0.11664996058355315 
  COSMOS 6029     5863    150.123138 2.23755  -1.0      co3_01   1      3709 2955.654 1555.757 150.1231537 2.2375214 2       30.0     2.202077 0.2640756 1.814147  1.922          3.70798       1.920473 0.2031129 1.213836 0.07833067   0.01042632 1.0 0.09449576 0.01779057 1.0 45.96204  16.43184 1.0 0.7538152 0.1467153 0.95 0.5344236 0.152311  0.91 0.4662147  0.01928507 1.0 -0.01589731  0.04116949 1.0    0.3629886    0.09642278 1.0    0.091672     0.039057 1.0    0.06485048   0.04927125 1.0    0.1137946    0.03507106 1.0    0.2671915   0.07952184 1.0    0.3267873    0.04436093 1.0    0.499627    0.07887795 1.0    0.3315205   0.05256988 1.0    0.332917    0.06145759 1.0    0.4935241  0.07401201 1.0    0.3714479   0.1023235 1.0    0.4421558 0.08108089 0.79 0.4643447 0.07791906 0.85 0.5397621 0.09915565 0.86 0.7817595 0.3947617 1.0  1.302963  0.1590757 0.78 0.4871805   0.1814443 0.98   0.5293252   0.3868939 0.97   0.3448786   0.01646952 1.0 0.3362195   0.02084826 1.0 -0.01022533  0.02231845 1.0 0.192069    0.02269451 1.0 0.4369934  0.06273078 1.0 0.6893283  0.07932358 1.0 0.455513  0.0258355 0.98    0.504222 0.0240533 0.98    3709    1.211   0.24008 1.1  0.22053   0.37998 1.04 -1.1433  2.1685 1.11 0.64843   2.4858 1.15 1.0          0.78    1.0      0.98     1.0       0.78     0        0        0          9.455198 1       1   0.11743254470626593 
  COSMOS 5053     4930    150.120987 2.228792 2.2261    co3_01   1      3074 3009.458 1346.908 150.1209106 2.2288201 0       139.0    13.42241 0.4668917 12.6582   3.84           7.010161      4.85863  0.1899935 1.060373 0.4184053    0.01042632 1.0 0.5920711  0.01779057 1.0 183.7939  16.43184 1.0 3.634089  0.1422907 1.01 3.634444  0.1482916 0.96 1.055057   0.01928507 1.0 0.3634792    0.04116949 1.0    0.4561896    0.09642278 1.0    0.613173     0.039057 1.0    0.6450966    0.04927125 1.0    0.7035546    0.03507106 1.0    0.8870656   0.07952184 1.0    0.9388891    0.04436093 1.0    1.018819    0.07887795 1.0    0.8888429   0.05256988 1.0    0.8751178   0.06145759 1.0    0.8532339  0.07401201 1.0    1.172462    0.1023235 1.0    1.616466  0.07596452 0.9  1.998218  0.07409506 0.94 2.458342  0.09288672 0.98 4.960917  0.3947617 1.0  4.810538  0.1489211 0.89 1.76355     0.1805256 0.99   3.680066    0.3810463 1.0    0.8805555   0.01646952 1.0 0.8995382   0.02084826 1.0 0.1982965    0.02231845 1.0 0.8593633   0.02269451 1.0 1.393449   0.06273078 1.0 1.50373    0.07932358 1.0 2.38814   0.0257531 0.99    3.30629  0.0239301 0.99    3074    5.5472  0.19635 1.28 4.9357    0.33906 1.14 6.2365   1.8565 1.17 6.1975    2.2808 1.07 1.0          0.89    1.0      0.99     1.0       0.89     0        0        0          25.57262 1       1   0.29285821676795215 
  COSMOS 3046     3112    150.122513 2.210337 2.3081    co3_01   1      1765 2971.406 903.141  150.1224976 2.2103305 0       47.0     5.597712 0.2891589 4.820282  1.961          4.22297       4.887053 0.1978101 1.161283 0.3561287    0.01042632 1.0 0.5100543  0.01779057 1.0 126.7111  16.43184 1.0 2.647571  0.1430004 1.0  2.378717  0.1460274 0.99 0.7610089  0.01928507 1.0 0.2876174    0.04116949 1.0    0.2761576    0.09642278 1.0    0.5031137    0.039057 1.0    0.4101928    0.04927125 1.0    0.5934393    0.03507106 1.0    0.7885526   0.07952184 1.0    0.7470699    0.04436093 1.0    0.7840021   0.07887795 1.0    0.6228784   0.05256988 1.0    0.7058416   0.06145759 1.0    0.6624455  0.07401201 1.0    0.7773411   0.1023235 1.0    0.9615271 0.07958389 0.82 1.090451  0.07614794 0.89 1.684158  0.09535099 0.93 3.089501  0.3947617 1.0  2.934317  0.1551473 0.82 1.146754    0.1796207 1.0    2.273644    0.377292  1.02   0.7129373   0.01646952 1.0 0.7105069   0.02084826 1.0 0.1865627    0.02231845 1.0 0.6573859   0.02269451 1.0 1.002713   0.06273078 1.0 0.9716228  0.07932358 1.0 1.50208   0.025804  0.98    2.14546  0.0240452 0.98    1765    3.491   0.29459 1.05 3.3354    0.42085 0.92 5.5044   2.5561 1.03 2.0187    2.9959 0.95 1.0          0.82    1.0      0.98     0.92      0.82     0        0        0          24.70578 1       1   0.06013802158505264 
  COSMOS 2711     2795    150.120941 2.207231 -1.0      co3_01   1      1545 3008.849 828.626  150.1209412 2.207226  0       17.0     1.514989 0.2195266 1.196976  1.711          3.374939      1.431057 0.1807519 1.265681 0.2933093    0.01042632 1.0 0.3810124  0.01779057 1.0 99.28278  16.43184 1.0 0.8799123 0.1376022 1.08 0.9044119 0.1411234 1.06 0.4346728  0.01928507 1.0 0.3709937    0.04116949 1.0    0.3206853    0.09642278 1.0    0.3233551    0.039057 1.0    0.329119     0.04927125 1.0    0.2114762    0.03507106 1.0    0.3025078   0.07952184 1.0    0.3757865    0.04436093 1.0    0.5558928   0.07887795 1.0    0.3607316   0.05256988 1.0    0.4015522   0.06145759 1.0    0.408747   0.07401201 1.0    0.2763551   0.1023235 1.0    0.4584149 0.07433069 0.94 0.6535213 0.07256716 0.98 0.6610485 0.0910472  1.02 1.378609  0.3947617 1.0  0.8341758 0.1419182 0.98 0.4170662   0.1720454 1.09   0.707875    0.3666619 1.08   0.4225269   0.01646952 1.0 0.4170193   0.02084826 1.0 0.2060097    0.02231845 1.0 0.4066001   0.02269451 1.0 0.528019   0.06273078 1.0 0.3913989  0.07932358 1.0 0.513464  0.0255237 1.0     0.81486  0.0239426 0.99    1545    0.62892 0.32614 1.22 0.42612   0.44079 0.93 -0.5295  2.4608 1.13 -1.9193   2.9741 0.96 1.0          0.94    1.0      0.99     0.93      0.93     0        0        0          7.917243 1       1   0.018014372905946742
  COSMOS 3121     3226    150.115921 2.211664 2.0844    co3_01   1      1856 3128.169 935.747  150.1159668 2.2116897 0       57.0     3.898412 0.2895153 3.527148  3.005          5.216119      2.129484 0.1614743 1.105259 0.3042974    0.01042632 1.0 0.4149992  0.01779057 1.0 116.7569  16.43184 1.0 1.25761   0.1310883 1.19 1.743635  0.1343257 1.17 0.5255815  0.01928507 1.0 0.179769     0.04116949 1.0    0.345691     0.09642278 1.0    0.3214141    0.039057 1.0    0.3895988    0.04927125 1.0    0.4926341    0.03507106 1.0    0.2859769   0.07952184 1.0    0.5229843    0.04436093 1.0    0.4528619   0.07887795 1.0    0.46255     0.05256988 1.0    0.4364561   0.06145759 1.0    0.4922171  0.07401201 1.0    0.6123884   0.1023235 1.0    0.641962  0.06524574 1.22 0.8909867 0.06503891 1.22 1.245312  0.08291137 1.23 1.744361  0.3947617 1.0  1.686028  0.1266772 1.23 1.12673     0.1720454 1.09   0.8570787   0.3666619 1.08   0.4790134   0.01646952 1.0 0.4834348   0.02084826 1.0 0.2162843    0.02231845 1.0 0.4159848   0.02269451 1.0 0.5424939  0.06273078 1.0 0.7316672  0.07932358 1.0 0.957806  0.0258082 0.98    1.2742   0.0238867 0.99    1856    1.8261  0.39012 1.08 1.5434    0.38824 0.94 5.2772   2.1561 0.9  -0.68135  2.4852 0.9  1.0          1.0     1.0      0.98     0.9       0.9      0        0        0          13.18776 1       1   0.1889573432177575  
  COSMOS 1147     1237    150.116653 2.192241 -1.0      co3_01   1      448  3110.562 469.003  150.1166992 2.1922431 0       50.0     3.940716 0.3970588 3.474393  2.519          4.597455      2.492917 0.2536064 1.134217 0.08452518   0.01042632 1.0 0.2132716  0.01779057 1.0 71.13486  16.43184 1.0 1.81254   0.1685276 0.72 1.474085  0.1802168 0.65 0.5234897  0.01928507 1.0 0.1118349    0.04116949 1.0    0.02672325   0.09642278 1.0    0.1339782    0.039057 1.0    0.3076929    0.04927125 1.0    0.3847205    0.03507106 1.0    0.3647797   0.07952184 1.0    0.4228666    0.04436093 1.0    0.5579944   0.07887795 1.0    0.5393862   0.05256988 1.0    0.3792652   0.06145759 1.0    0.4497361  0.07401201 1.0    0.5303904   0.1023235 1.0    0.7860141 0.1051195  0.47 0.7150936 0.09867684 0.53 0.7678427 0.1228776  0.56 2.510262  0.3947617 1.0  1.941509  0.1967279 0.51 0.6056239   0.2146878 0.7    1.655109    0.4108928 0.86   0.4363335   0.01646952 1.0 0.4254839   0.02084826 1.0 0.0247879    0.02231845 1.0 0.3541898   0.02269451 1.0 0.5566876  0.06273078 1.0 0.5944605  0.07932358 1.0 0.757088  0.0249974 1.05    1.62439  0.0232827 1.04    448     2.9755  0.86095 1.01 2.5422    0.48115 0.81 4.3171   2.2903 0.99 12.296    2.9947 0.87 1.0          0.47    1.0      1.04     0.81      0.47     0        0        0          9.829867 1       1   0.16637012630935202 
