# FIELD    ID_V2.1D   ID_V4.0   RA_1         DEC_1      Z_MOSFIRE   MASKNAME   TARGET   id      x          y          ra_2          dec_2       SEflags   iso_area   fap_Ksall   eap_Ksall    apcorr      Ks_ratio   fapcirc09_Ksall   eapcirc09_Ksall   apcorr09   fcirc09_Ksall   ecirc09_Ksall   fauto_Ksall   flux50_radius   a_vector   b_vector   kron_radius   f_Ksall     e_Ksall     w_Ksall   f_B                     e_B                    w_B   f_G                      e_G                    w_G   f_I                    e_I                    w_I   f_IA427                  e_IA427               w_IA427   f_IA484                  e_IA484                w_IA484   f_IA505                 e_IA505               w_IA505   f_IA527                 e_IA527               w_IA527   f_IA624                 e_IA624               w_IA624   f_IA709                 e_IA709               w_IA709   f_IA738                 e_IA738               w_IA738   f_R                    e_R                    w_R   f_U                      e_U                    w_U   f_V                     e_V                    w_V   f_Rp                   e_Rp                   w_Rp   f_Z                    e_Z                   w_Z   f_Zp                  e_Zp                  w_Zp   f_Hl                  e_Hl                  w_Hl   f_Hs                  e_Hs                  w_Hs   f_J1                  e_J1                  w_J1   f_J2                  e_J2                  w_J2   f_J3                  e_J3                  w_J3   f_Ks                 e_Ks                  w_Ks   f_NB118      e_NB118     w_NB118   f_NB209      e_NB209     w_NB209   f_F125W    e_F125W     w_F125W   f_F140W    e_F140W    w_F140W   f_F160W    e_F160W     w_F160W   f_F606W                e_F606W                w_F606W   f_F814W               e_F814W                w_F814W   f_UVISTA_J           e_UVISTA_J            w_UVISTA_J   f_UVISTA_H             e_UVISTA_H            w_UVISTA_H   f_UVISTA_Ks          e_UVISTA_Ks           w_UVISTA_Ks   f_UVISTA_Y            e_UVISTA_Y            w_UVISTA_Y   f_IRAC_36            e_IRAC_36             w_IRAC_36   f_IRAC_45             e_IRAC_45             w_IRAC_45   f_IRAC_58             e_IRAC_58            w_IRAC_58   f_IRAC_80              e_IRAC_80            w_IRAC_80   wmin_optical   wmin_hst_optical   wmin_fs   wmin_jhk   wmin_hst   wmin_irac   wmin_all   star   nearstar   use   snr        Separation             
  COSMOS   17292      16527     150.118103   2.347802   -1.0        co2_04     1        15905   3077.346   4202.439   150.118103    2.347795    0         129.0      4.183661    0.07973939   1.160937    2.083153   4.995295          0.07519142        1.646582   8.225161        0.1238088       7.507044      2.275           2.714      2.41       5.959         8.715203    0.2044076   1.15      0.02202107505           0.022867261620000003   1.0   -0.0244374               0.030915339000000003   1.0   0.1623636564           0.0370580408           1.0   -0.018265149             0.08959199100000001   1.0       -0.0880831539            0.0774768204           1.0       0.05836573781999999     0.09203288236999999   1.0       -0.03204533024          0.07277290943999999   1.0       -0.01257675584          0.07617222645999999   1.0       -0.007397698292         0.09463012592         1.0       0.20210596279999998     0.11202167549999999   1.0       0.09216721297          0.03238009376          1.0   0.025037517520000004     0.0454129605           1.0   0.012190180319999999    0.039598890959999994   1.0   0.092215056            0.0362748912           1.0    0.07297275439999999    0.1085032416          1.0   -0.04809424192        0.13323706240000002   1.0    5.7443685360000005    0.26656052669999997   1.12   5.039393952           0.25390288440000003   1.09   0.523548848           0.12135779199999999   1.05   0.8259217719999999    0.10884533919999999   1.09   1.43802056            0.1611826235          1.1    8.665411384999999    0.24768163399999998   1.08   0.9028223    0.3048641   1.06      8.321958     0.6354353   1.06      1.45439    0.112305    0.96      2.84801    0.186165   1.24      4.37774    0.0914579   1.29      0.1456401798           0.0789988011           0.83      0.08602314552         0.08016100325999999    0.96      0.8753260914000001   0.1525391811          1.12         5.249244000000001      0.22797862500000002   1.1          8.609482728000001    0.2036680776          1.08          0.4180506176          0.1018944504          1.1          15.26868928          0.14493232160000002   1.22        18.425938868999996    0.15301007981999998   1.08        22.048117308000002    4.7454163151         0.87        26.476756725999998     5.8870036542         0.92        1.0            0.83               1.05      1.08       0.96       0.83        0.83       0      0          1     66.43437   0.025199999999453413   
  COSMOS   20393      19499     150.110092   2.377317   -1.0        co2_04     1        20017   3268.969   4912.813   150.1101074   2.3773935   0         235.0      5.509174    0.08722053   1.098269    2.720697   5.641428          0.08223297        1.646582   9.289072        0.1354033       13.64765      3.443           4.613      2.601      8.071         14.9888     0.3082564   0.96      0.34948905480000003     0.029997918240000004   1.0   0.349035024              0.0402771954           1.0   0.6801922556           0.04817361384          1.0   0.248944565              0.11633612250000001   1.0       0.44038071               0.10130080799999999    1.0       0.4664151777999999      0.11915256139999998   1.0       0.39214536129999994     0.09517444937         1.0       0.4324081542            0.09855242639         1.0       0.482474454             0.12370492510000002   1.0       0.4661548122            0.14746405939999999   1.0       0.4931786744           0.042210352300000004   1.0   0.30510160960000005      0.05944982916          1.0   0.3630404616            0.05172011808          1.0   0.537351312            0.04772541600000001    1.0    0.6795445488           0.1412955232          1.0   1.2611796800000001    0.1747868544          1.0    11.37120459           0.481991805           0.6    10.2202968            0.42072925559999996   0.67   2.0341304             0.170899552           0.91   2.583763182           0.1648704369          0.82   3.952072895           0.24810525100000003   0.79   15.192362249999999   0.34608816600000003   0.93   3.170818     0.6739342   0.37      14.44564     1.465359    0.34      3.82388    0.144301    0.99      6.78196    0.244034   1.22      9.47613    0.136142    0.99      0.37972584989999997    0.11231492339999999    0.71      0.8569190331          0.1071599139           0.91      3.364744077          0.2127765375          0.99         11.043621750000002     0.3148838175          0.98         15.31514916          0.27617799600000004   0.99          1.6404324080000001    0.14391331640000002   0.94         22.91126072          0.16095246880000003   1.22        26.975563758          0.16951905828         1.11        25.075788395000004    5.498120052400001    0.84        16.064993607999998     6.8239245556         0.79        0.6            0.71               0.6       0.94       0.99       0.8         0.34       0      0          1     68.603     0.2809154054304692     
  COSMOS   20624      19712     150.106827   2.379726   2.4864      co2_04     1        19929   3348.515   4968.424   150.1067963   2.3797109   0         113.0      1.407379    0.09215644   1.09227     3.096758   1.334878          0.08691744        1.646582   2.197985        0.1431167       3.990141      4.011           4.045      2.079      8.41          4.358313    0.340304    0.87      0.1764474315            0.03414735582          1.0   0.29169231               0.0458625102           1.0   0.5748833419999999     0.054850921399999995   1.0   0.26705451               0.13235117500000002   1.0       0.445933467              0.11525894099999999    1.0       0.5298888107999999      0.13530104799999998   1.0       0.2631901657            0.10834666919999998   1.0       0.4834170484            0.1120508136          1.0       0.41252752080000005     0.14051842879999998   1.0       0.44113516929999996     0.1679702199          1.0       0.5430688856000001     0.04805681249          1.0   0.04708859137            0.06766115279000001    1.0   0.26984275739999997     0.05889497808          1.0   0.511760592            0.05438456640000001    1.0    1.0099385920000001     0.1608605232          1.0   0.890993504           0.1992159776          1.0    3.832540452           0.6729932421          0.4    2.657673816           0.5909734104000001    0.44   1.10953632            0.225263728           0.68   1.5559972869999998    0.2199248051          0.6    1.820393045           0.332206814           0.57   4.166018664999999    0.45268379            0.7    3.184891     0.9524449   0.24      2.746018     2.122271    0.21      1.67055    0.167679    0.95      2.70593    0.282681   1.18      3.14995    0.156638    0.97      0.44615409959999996    0.10413279959999999    1.07      0.7548962382          0.1000893348           1.35      1.3663109610000002   0.24227494200000002   0.99         3.399829125            0.35805462            0.98         4.427118072          0.3138351984          0.99          0.9274463084000001    0.1637823656          0.94         5.440268608          0.18264806            1.22        6.267115073699999     0.20060571608999997   1.1         12.644221157          5.7759984122         0.9         16.643359686           7.166925024999999    0.84        0.4            1.07               0.4       0.94       0.95       0.86        0.21       0      0          1     15.358     0.12307973429395519    
  COSMOS   20331      19439     150.101517   2.376722   2.4663      co2_04     1        19511   3476.054   4896.975   150.1014709   2.3767347   2         144.0      3.255532    0.08254828   1.121534    2.427569   3.490327          0.07785943        1.646582   5.747108        0.1282019       7.046627      3.023           3.764      2.431      7.048         7.903028    0.2516052   1.08      1.1925103533            0.02675115147          1.0   1.41197472               0.035928757799999995   1.0   1.845306144            0.04297759796          1.0   1.11341759               0.10382882500000001   1.0       1.31483142               0.0903999747           1.0       1.6087398219999998      0.10624607613999999   1.0       1.509234881             0.08500626826999999   1.0       1.930635839             0.08794890565999999   1.0       1.612151695             0.1101734157          1.0       1.730630811             0.13169118059999999   1.0       1.834759103            0.03765606972          1.0   0.6319110736             0.053167361600000004   1.0   1.71288135              0.04610751395999999    1.0   1.82177472             0.0425423376           1.0    2.0612610719999997     0.12611755519999998   1.0   2.190331328           0.1561580384          1.0    7.965711108000001     0.4165516821          0.64   4.78437762            0.36190257960000005   0.72   2.6633283199999997    0.14914256            0.95   2.73880945            0.1419177552          0.88   4.010651295           0.2137230945          0.85   7.814449124999999    0.300914774           0.98   2.499562     0.551421    0.44      6.518328     1.205438    0.4       3.48316    0.13011     0.97      4.58913    0.218842   1.21      4.63643    0.12289     0.97      1.7203468409999998     0.07029420678          1.44      2.0372415569999998    0.06856626348          1.77      3.740344821          0.1889587827          1.0          6.5576049              0.28193739            0.97         7.9636374            0.24632222399999998   0.99          2.19328934            0.128343982           0.94         9.710544776          0.1760307784          1.09        11.277143630999998    0.17121981356999996   1.07        8.736009078499999     4.5512334872         1.03        -7.7839010066          5.865135564799999    0.96        0.64           1.44               0.64      0.94       0.97       0.98        0.4        0      0          1     44.82857   0.1720048645885879     
  COSMOS   19779      18924     150.097305   2.371788   2.2737      co2_04     1        20606   3576.115   4778.238   150.0973053   2.371788    0         80.0       1.497035    0.07916668   1.189005    2.291658   1.6805            0.07462759        1.646582   2.767081        0.1228804       2.885346      2.666           2.525      2.175      5.46          3.430691    0.1865607   1.17      1.4567788110000002      0.025233855540000003   1.0   1.53044034               0.033888894            1.0   1.48000424             0.04056705048          1.0   1.34737075               0.09814592450000001   1.0       1.6064485499999999       0.08541284430000001    1.0       1.360533201             0.10059022035         1.0       1.615748134             0.08033580401         1.0       1.643834819             0.08320165733         1.0       1.595959712             0.10407886279999999   1.0       1.323667849             0.12423117209999998   1.0       1.5619073300000001     0.035544132990000005   1.0   1.0934003463000002       0.05029524166          1.0   1.6192168139999998      0.0434768562           1.0   1.58460912             0.040059691200000004   1.0    1.4196364              0.11908399360000001   1.0   1.545278592           0.14725306880000003   1.0    3.863237787           0.32021733449999995   0.96   3.2222928             0.2857216092          1.03   1.5720236799999998    0.127637376           1.15   1.640996487           0.11838360170000001   1.12   2.8883109200000003    0.181062668           1.06   3.461599115          0.260995982           1.17   1.096618     0.393498    0.77      1.627275     0.7996694   0.81      2.2667     0.121049    1.0       2.30266    0.208127   1.19      3.51344    0.114922    0.99      1.523618625            0.0761692599           1.09      1.622173995           0.07417776483          1.35      2.279520009          0.1782753471          1.0          3.3089568750000002     0.2634686775          0.99         3.34935666           0.23072711040000002   1.01          1.5704498             0.11989011320000001   0.96         2.1776308159999997   0.1585837792          1.14        2.2486373675999998    0.16235689274999998   1.05        -2.0820843133         4.0562909506         1.24        10.653104093999998     5.227566718199999    1.14        0.96           1.09               0.96      0.96       0.99       1.19        0.77       0      0          1     22.51849   0.0010790747712967296  
  COSMOS   17251      16482     150.097687   2.348155   2.4669      co2_04     1        15948   3566.223   4211.631   150.0977173   2.3481803   0         117.0      2.030678    0.0765549    1.136306    2.654941   1.936368          0.07220227        1.646582   3.188388        0.1188869       4.744612      3.443           3.4        2.34       6.572         5.391329    0.2167486   1.25      0.5313994218            0.02913414018          1.0   0.700519872              0.0393830502           1.0   1.157206248            0.04728730336          1.0   0.12154112               0.1142847305          1.0       0.868046508              0.0988955037           1.0       0.8988874498999999      0.1171062086          1.0       0.9300367614999999      0.09307562033         1.0       1.040310073             0.09689755845         1.0       1.121008396             0.12025462340000001   1.0       1.041787908             0.14274495829999997   1.0       1.142544167            0.041315429019999995   1.0   0.23740483150000002      0.05806888291000001    1.0   0.9877639079999999      0.05043106596          1.0   1.14963072             0.0462104016           1.0    1.644300736            0.1384960512          1.0   1.475653024           0.1698003744          1.0    4.668827028           0.3307640271          1.18   4.773857004           0.3159008556          1.14   2.0004584000000003    0.140638672           1.26   2.1497939710000002    0.1300709917          1.24   2.6213932950000003    0.1954114075          1.22   5.275103045          0.2932602365          1.25   1.979546     0.386724    1.07      4.414381     0.8136984   1.05      2.36135    0.142871    0.97      3.58748    0.241414   1.19      4.15788    0.13437     0.98      1.039541772            0.0767325294           1.43      1.1756136599999998    0.07625300553          1.72      2.3901402060000003   0.1964417193          1.1          4.51007655             0.2916021675          1.09         5.6179014480000005   0.2617982244          1.06          1.799774224           0.12995932880000002   1.1          7.5644514240000005   0.187064856           1.17        8.1082667601          0.16515934343999997   1.11        2.9080571469          4.8043033941         0.92        16.683149648           6.176417206399999    0.85        1.0            1.43               1.14      1.06       0.97       0.88        0.97       0      0          1     26.81866   0.14203534425876077    
  COSMOS   17312      16545     150.094192   2.348531   2.275       co2_04     1        15984   3651.759   4218.425   150.0941467   2.3484638   3         158.0      3.888856    0.07708566   1.113757    2.724617   3.694668          0.07270055        1.646582   6.083572        0.1197074       9.513422      3.545           3.892      2.554      7.346         10.59564    0.2456077   1.24      3.1463038050000005      0.02990122488          1.0   3.80614026               0.0404216904           1.0   4.320804972            0.048532809600000004   1.0   3.3422964500000005       0.1172755405          1.0       3.5048036099999997       0.1015293069           1.0       3.333536773             0.1201001868          1.0       3.634668499             0.09559493251         1.0       3.891986043             0.09942224918999999   1.0       3.901639285             0.12333789330000001   1.0       3.90969271              0.14650484309999998   1.0       4.303402622            0.04242145789          1.0   2.2799453620000003       0.05964372022          1.0   3.804017592             0.05175226518          1.0   4.03069344             0.047421264000000005   1.0    4.420509392            0.14210763839999999   1.0   4.73719808            0.1742229824          1.0    10.05970581           0.3423737301          1.16   8.457309768           0.3188804376          1.18   4.95820688            0.143109904           1.28   4.873477427           0.1340389089          1.23   7.37325925            0.1999037375          1.23   10.684420699999999   0.30089658499999994   1.25   5.388783     0.3968731   1.07      5.451861     0.8350528   1.05      6.02794    0.1272      1.29      6.45053    0.248631   1.18      8.74899    0.122585    1.24      3.9111810239999993     0.10212837209999999    0.85      4.218662331           0.1001621673           1.05      6.561693261          0.20160028170000002   1.1          9.8716989              0.29920212            1.09         10.3696272           0.2698553124          1.05          4.4800495080000005    0.1339981684          1.09         9.609842455999999    0.17203202960000002   1.1         9.152339741999999     0.18002244312         1.16        6.0105922095          5.182798664100001    0.91        -0.9954176440199999    6.749340846599999    0.8         1.0            0.85               1.16      1.05       1.18       0.87        0.85       0      0          1     50.82036   0.2916774166751891     
  COSMOS   19717      18859     150.086487   2.371458   2.5554      co2_04     1        20331   3835.635   4770.613   150.0864868   2.3714714   3         205.0      6.874289    0.08229123   1.111232    2.370979   7.883996          0.0775776         1.646582   12.98164        0.1277378       14.66732      2.807           3.417      2.992      7.45          16.2988     0.266465    1.08      1.029245769             0.02610014667          1.0   1.42844208               0.035071420799999996   1.0   3.2604142119999997     0.04197716512          1.0   0.57975442               0.101548965           1.0       1.64597118               0.0884239545           1.0       1.726998723             0.10386621964         1.0       1.9503624139999998      0.08327422795999999   1.0       2.641024529             0.08610313767000001   1.0       2.969753656             0.1073791073          1.0       3.333838802             0.1287051514          1.0       2.583239502            0.036817030210000004   1.0   0.47522798110000003      0.0521805281           1.0   1.9933717859999998      0.04498245864          1.0   2.5396646400000003     0.041435625600000005   1.0    3.6666464640000003     0.12320896639999998   1.0   3.851018528           0.15236915520000002   1.0    14.97845667           0.33005793990000004   0.97   13.11611052           0.2953998204          1.04   4.86939088            0.130284288           1.18   5.467245134           0.12136630090000002   1.14   6.604863025           0.1870719015          1.07   16.314421449999998   0.26731969099999997   1.19   5.969681     0.4181234   0.73      14.76205     0.8222882   0.82      6.6431     0.127834    0.96      9.95043    0.244553   0.92      13.2128    0.120619    0.96      2.284022301            0.09955174398          0.68      3.3433127910000002    0.09309741479999999    0.92      6.340301811          0.1851153516          0.99         14.66614275            0.2735154975          0.98         16.29100584          0.2384859312          1.01          4.39673958            0.1240206372          0.96         20.06639136          0.1789194856          0.99        19.629983646          0.17099603819999998   1.02        22.681181009000003    5.0298438174         0.9         33.115938697999994     6.050069537799999    0.94        0.97           0.68               0.97      0.96       0.92       0.86        0.68       0      0          1     101.6272   0.0482453636372321     
  COSMOS   19355      18517     150.087433   2.371733   -1.0        co2_04     0        20695   3812.894   4777.031   150.0874329   2.3717387   3         1078.0     48.19525    0.08281071   1.047377    4.386575   43.7001           0.07808883        1.646582   71.95578        0.1285796       201.8491      5.847           8.496      3.637      12.952        211.4121    0.5004688   1.07      6.307195383             0.048291392460000006   1.0   9.9878493                0.06488484600000001    1.0   38.30768524            0.07765939236          1.0   4.928980200000001        0.18786673            1.0       9.725193659999999        0.16357760999999998    1.0       12.79348255             0.1921650478          1.0       13.49491374             0.1540354431          1.0       22.70327697             0.15928179080000002   1.0       32.760224290000004      0.19869398300000002   1.0       35.410072389999996      0.2381135449          1.0       23.05611673            0.06810685217          1.0   3.321631909              0.09651666085          1.0   16.02612138             0.08322353064          1.0   22.3591392             0.0766683744           1.0    51.6484696             0.22795036159999998   1.0   52.11288192           0.2819351584          1.0    163.84326719999999    0.6106567991999999    0.97   145.6179804           0.5462749584          1.04   70.9573472            0.242102656           1.17   85.38324184           0.22758439209999998   1.11   107.071816            0.34598857000000005   1.07   212.3050395          0.49877269499999993   1.17   98.48238     0.7683301   0.74      199.7666     1.530686    0.81      98.1734    0.254368    0.83      118.576    0.460111   0.89      138.964    0.234468    0.87      19.772687759999997     0.1828890396           0.69      42.10058384999999     0.1694734587           0.95      102.1922163          0.34082670870000004   1.0          155.55713250000002     0.5060566875000001    0.98         208.93520519999998   0.4433974344          1.0           66.64643008           0.2294463548          0.96         132.5260976          0.2490449384          1.03        127.46740733999998    0.23846342714999996   1.02        81.79531702300001     7.1743713188         0.85        425.0550266199999      8.424196887799999    0.92        0.97           0.69               0.97      0.96       0.83       0.82        0.69       0      0          1     559.6204   0.020523152244318225   
  COSMOS   17493      16609     150.088058   2.350286   2.5535      co2_04     1        16213   3797.687   4262.396   150.0880585   2.3502965   2         208.0      4.668007    0.076534     1.108788    2.546942   5.085075          0.07219403        1.646582   8.372992        0.1188734       10.72265      3.13            3.442      3.055      7.556         11.88914    0.251278    1.25      0.9759423576000001      0.027961374180000005   1.0   1.18116804               0.037782248399999996   1.0   1.764142248            0.04535228104          1.0   0.46829433000000004      0.10957884400000001   1.0       1.4213789099999998       0.0949908771           1.0       1.498424569             0.11214142859999998   1.0       1.602424747             0.08949064816999999   1.0       1.7838281889999998      0.09291481221         1.0       1.994523802             0.1152307489          1.0       1.7341759609999998      0.1370423313          1.0       1.802344559            0.039681978720000004   1.0   0.4895910634             0.055856017400000006   1.0   1.632439056             0.0483660108           1.0   1.8604344000000002     0.044331864            1.0    2.079945088            0.13274058719999998   1.0   2.277260192           0.1628218272          1.0    10.031384730000001    0.31886141430000003   1.17   8.247388535999999     0.3011021076          1.16   3.1388160000000003    0.133161536           1.29   3.2698419519999997    0.1242958756          1.25   4.42262962            0.186433674           1.24   11.930670349999998   0.28009645299999997   1.26   4.07316      0.3642468   1.11      12.53807     0.7732685   1.07      4.56042    0.135727    0.99      5.81336    0.229309   1.21      8.00835    0.128079    0.99      1.721534274            0.09600527741999998    0.84      2.073453876           0.09793446389999999    0.96      4.116493143          0.1875983346          1.11         9.396380175000001      0.28092492750000003   1.08         12.1698828           0.2521820124          1.05          2.987125012           0.1258505444          1.08         20.248512800000004   0.1572049256          1.02        23.738422383          0.16703649495         1.16        30.436088393          4.421490206700001    1.17        37.197597863999995     5.9434825604         0.93        1.0            0.84               1.16      1.05       0.99       1.11        0.84       0      0          1     70.43623   0.03784276088285641    
  COSMOS   16494      15776     150.086441   2.340355   2.5603      co2_04     1        15175   3836.2     4022.885   150.0864563   2.3403175   0         96.0       1.414645    0.07732107   1.150967    2.440309   1.481542          0.0729337         1.646582   2.439479        0.1200913       2.999365      3.011           3.129      2.254      6.188         3.45217     0.2056877   1.23      0.4222902993            0.02674337292          1.0   0.465478728              0.0363586938           1.0   0.6577558548           0.04360816768          1.0   0.032146026              0.10509431600000002   1.0       0.341517372              0.0908990439           1.0       0.6949299702999999      0.10717632481         1.0       0.6073439064            0.08572043557         1.0       0.5474402153            0.08897916467         1.0       0.4080977917            0.1100476921          1.0       0.6406886240999999      0.13087377029999997   1.0       0.6209283854           0.03813847095          1.0   0.29097809820000003      0.05340556707          1.0   0.5724476028            0.04641333071999999    1.0   0.646172976            0.0424411968           1.0    0.7998860687999999     0.127438584           1.0   0.5251062208          0.1557305056          1.0    2.010980961           0.3038075964          1.18   2.537442252           0.29051727239999997   1.15   0.779241328           0.127134736           1.3    1.242775235           0.1187487119          1.26   1.595519275           0.17888675750000002   1.24   3.308670045          0.26889506049999995   1.25   1.277475     0.3554603   1.07      2.361032     0.7443807   1.06      1.65034    0.135811    0.91      1.81683    0.219094   1.22      2.39127    0.127344    0.92      0.5717652279           0.09246997475999999    0.83      0.7331416559999999    0.09343234719          0.97      0.96704163           0.1820895111          1.08         2.241372525            0.27169506000000004   1.06         3.420611532          0.2422849644          1.04          1.05824592            0.1212634888          1.07         5.215395056          0.150364944           0.98        5.9878332072          0.15434856683999998   1.13        2.6127083849          4.4482428265000005   1.18        12.998163517999998     5.8381158226         0.92        1.0            0.83               1.15      1.04       0.91       1.13        0.83       0      0          1     20.31354   0.1457866505683539     
  COSMOS   16289      15556     150.085403   2.34031    -1.0        co2_04     0        15322   3861.96    4022.469   150.0853729   2.3403001   0         311.0      5.376824    0.07752445   1.077238    3.410341   4.868989          0.07310719        1.646582   8.017189        0.120377        17.02206      4.532           5.038      3.275      9.464         18.33681    0.3271219   1.22      3.319131219             0.037374018030000004   1.0   4.41719694               0.050820159000000004   1.0   10.0893914             0.06094649             1.0   3.19774465               0.14685576            1.0       3.66384018               0.127046724            1.0       5.081700569             0.14974316129999998   1.0       5.852015553999999       0.1198197616          1.0       8.636338304             0.124340568           1.0       9.298152452000002       0.1537721296          1.0       10.34099997             0.182889224           1.0       8.342937937            0.05331145279          1.0   2.730326241              0.07465140961          1.0   6.326204514             0.0648630639           1.0   8.23877088             0.059310096            1.0    11.68784032            0.1780759344          1.0   12.31437536           0.21760072960000001   1.0    16.67907933           0.4227706809          1.19   15.89925732           0.40615527479999997   1.15   13.2356336            0.17903646399999998   1.28   13.88230116           0.1666216136          1.25   14.86674275           0.24907990849999997   1.25   18.16141335          0.3757594775          1.25   14.94534     0.4921786   1.09      16.8405      1.030598    1.08      14.1121    0.181031    1.0       14.7155    0.304946   1.23      15.7379    0.172358    0.98      7.104208658999999      0.129217068            0.83      11.003825430000001    0.1305818748           0.97      14.40960948          0.25566228            1.07         16.43770275            0.379718325           1.06         18.13561416          0.34021441440000005   1.03          12.558210760000001    0.1694771956          1.07         9.905801848000001    0.17896989440000002   0.98        7.874404317           0.17731433420999998   1.15        -2.0023283039         5.0546843887         1.18        3.6767743615999993     6.580040532599999    0.99        1.0            0.83               1.15      1.03       0.98       1.13        0.83       0      0          1     66.60069   0.11398473563580613    
  COSMOS   20661      19753     150.07576    2.38064    2.4694      co2_04     1        19766   4090.893   4991.852   150.0758362   2.3806903   0         317.0      5.359164    0.09437847   1.074166    3.478543   4.547248          0.08898745        1.646582   7.487415        0.1465251       17.35494      4.554           5.22       3.337      9.725         18.64208    0.4112498   0.82      2.7938158200000003      0.03830205888          1.0   3.0318802799999998       0.0516086454           1.0   4.124700271999999      0.06161540704          1.0   1.9589805500000002       0.148611445           1.0       3.56882337               0.12947529             1.0       4.170836127             0.1513221772          1.0       3.69752999              0.1220666986          1.0       4.562100333999999       0.1258256802          1.0       4.531676745             0.15649647889999999   1.0       4.402914236             0.1897820085          1.0       3.958430446            0.05406779215          1.0   1.6041816420000001       0.07664233068000001    1.0   4.038365292             0.06616460213999999    1.0   4.36671984             0.061028668800000005   1.0    4.72864808             0.18081458720000002   1.0   5.09622464            0.224004464           1.0    18.13887582           0.8901218454          0.29   10.25306748           0.7743447252000001    0.33   5.96899152            0.264821984           0.62   6.366768486           0.2651965381          0.52   9.253655575000002     0.4095787875          0.48   19.0824841           0.541545139           0.61   7.270795     1.400785    0.14      14.20598     3.153624    0.12      8.09592    0.182224    1.01      10.9229    0.356086   0.93      11.6844    0.189552    0.83      3.962007216            0.1436509758           0.7       4.559100858           0.1392683643           0.89      8.746859916000002    0.27517777109999997   0.96         15.585039750000002     0.40607826            0.95         19.258086600000002   0.36070382160000003   0.94          6.067579072           0.1858679088          0.92         25.92761432          0.2255588392          0.69        30.345397991999995    0.2368343133          0.79        34.882710244          5.5391272196         0.95        28.727199998           6.7682767658         1.02        0.29           0.7                0.29      0.92       0.83       0.91        0.12       0      0          1     51.09988   0.3284989900011633     
  COSMOS   16387      15656     150.080475   2.339653   -1.0        co2_04     1        15190   3979.65    4007.484   150.0804749   2.3396764   3         179.0      2.837675    0.07809705   1.087929    2.748214   2.63072           0.07363378        1.646582   4.331695        0.121244        7.168239      3.792           3.752      3.018      8.682         7.798539    0.299601    1.2       0.35552042280000007     0.03011387847          1.0   0.470254668              0.0409978452           1.0   1.182817108            0.04913533152          1.0   0.26734612               0.1182850895          1.0       0.384494754              0.1024252719           1.0       0.3672339836            0.1205200345          1.0       0.5913685007999999      0.09663738469         1.0       0.7980353623            0.10016500571         1.0       1.071935636             0.12384078770000001   1.0       1.188688795             0.14732934369999998   1.0       0.9404093412           0.04301445222          1.0   0.08410291607            0.06020900824000001    1.0   0.6704850762            0.052272675479999996   1.0   0.862821312            0.0477850608           1.0    1.073432048            0.1434295616          1.0   1.5220251839999999    0.1752110208          1.0    6.109244916           0.34066476630000003   1.19   4.0541014319999995    0.3237280428          1.18   1.9490232             0.143689648           1.29   2.00984472            0.1342948724          1.25   2.84786016            0.2026723585          1.23   7.813317365          0.300304432           1.27   2.718473     0.3984528   1.08      5.985745     0.8343762   1.07      2.91718    0.145004    1.01      3.82192    0.24491    1.24      4.93772    0.135822    1.02      0.8231640771           0.10535778389999999    0.81      1.142644815           0.1047341061           0.98      2.3793397020000002   0.208004112           1.05         5.049674175000001      0.30904944            1.04         7.35770952           0.2768045508          1.01          2.0578988920000003    0.1372685604          1.06         16.96107304          0.19292537680000002   0.87        20.823563357999998    0.17971859178         1.13        29.7326051            5.044529955800001    1.15        27.067293477999996     5.835461748599999    1.34        1.0            0.81               1.18      1.01       1.01       1.1         0.81       0      0          1     35.72708   0.0842407679436223     
