# vuds_ident   alpha          delta        spmask_obs   quad   slit   obj   det   meanflux   sn      maxdel   rmsdel   z_spec   zflags   id_iau                     id_candels   magi     id      x          y          ra            dec         SEflags   iso_area   Kstot       eKstot      ksauto      Ks_flux_radius   Ks_rkron_circ   Kstot07     eKstot07    apcorr     B              eB           wB    G              eG           wG    Gp          eGp        wGp   Hl           eHl         wHl    Hs           eHs         wHs    I           eI           wI    IA427          eIA427       wIA427   IA464         eIA464       wIA464   IA484          eIA484     wIA484   IA505          eIA505       wIA505   IA527        eIA527       wIA527   IA574          eIA574       wIA574   IA624        eIA624       wIA624   IA679       eIA679       wIA679   IA709       eIA709       wIA709   IA738       eIA738       wIA738   IA767       eIA767       wIA767   IA827        eIA827      wIA827   J1          eJ1          wJ1    J2          eJ2          wJ2    J3          eJ3          wJ3    Ks2           eKs2        wKs2   Ks          eKs         wKs    NB118        eNB118      wNB118   NB209         eNB209      wNB209   R            eR           wR    Rp          eRp          wRp   U              eU           wU    V            eV           wV    Z           eZ           wZ    Zp          eZp          wZp   f_F125W    e_F125W     w_F125W   f_F160W    e_F160W     w_F160W   id_irac   CH1         eCH1      wCH1   CH2         eCH2      wCH2   CH3         eCH3     wCH3   CH4        eCH4     wCH4   wmin_optical   wmin_fs   wmin_jhk   wmin_hst   wmin_irac   wmin_all   starflag   nearstar   nearsource   snr        snrflag   use   Separation             
  5101002040   150.17720032   2.23910189   F51P006      2      44     1     OK    1.906      1.733   2.521    1.233    3.159    3        VUDS-J100042.52+021420.7   5102.0       24.966   3827    1658.225   1593.064   150.1772614   2.2390683   0         32.0       3.011138    0.2300726   2.48393     1.756            3.738563        2.80085     0.1763976   1.212247   0.09906762     0.01042632   1.0   0.1945713      0.01779057   1.0   39.9628     16.43184   1.0   1.272828     0.1542013   0.86   1.065475     0.1585303   0.84   0.5412014   0.01928507   1.0   0.03543022     0.04116949   1.0      0.05976446    0.09642278   1.0      0.1813         0.039057   1.0      0.130113       0.04927125   1.0      0.3065814    0.03507106   1.0      0.4115515      0.07952184   1.0      0.4207633    0.04436093   1.0      0.4361501   0.07887795   1.0      0.4573444   0.05256988   1.0      0.3845611   0.06145759   1.0      0.474391    0.07401201   1.0      0.2950354    0.1023235   1.0      0.5907389   0.0696691    1.07   0.608537    0.07010654   1.05   0.7226146   0.0910472    1.02   1.695467      0.3947617   1.0    1.576921    0.137106    1.05   0.7065557    0.211685    0.72     0.8234017     0.4342425   0.77     0.4371162    0.01646952   1.0   0.4263917   0.02084826   1.0   -0.01677198    0.02231845   1.0   0.3378631    0.02269451   1.0   0.4805818   0.06273078   1.0   0.4599657   0.07932358   1.0   0.703211   0.0252739   1.02      1.09485    0.0233278   1.04      3827      1.8302      0.28527   0.95   1.4629      0.45374   0.89   10.364      2.7279   0.92   -1.9743    3.2196   0.94   1.0            0.72      1.0        1.02       0.89        0.72       0          0          0            15.87805   1         1     0.250797812297406      
  5101242274   150.19108582   2.317981     F51P006      2      61     1     OK    0.374      0.65    2.3      1.149    4.3771   4        VUDS-J100045.86+021904.7   11634.0      24.301   9030    1326.168   3486.652   150.1911163   2.3179615   0         36.0       3.181456    0.2263636   2.707508    1.837            4.077616        2.957598    0.1602589   1.175049   -0.0079686     0.01042632   1.0   0.04340884     0.01779057   1.0   17.23094    16.43184   1.0   1.453225     0.1273949   1.26   1.431028     0.1304792   1.24   1.044625    0.01928507   1.0   -0.04266652    0.04116949   1.0      0.02177909    0.09642278   1.0      0.001858251    0.039057   1.0      -0.017238      0.04927125   1.0      0.09420022   0.03507106   1.0      0.197678       0.07952184   1.0      0.2447701    0.04436093   1.0      0.9199409   0.07887795   1.0      0.9030979   0.05256988   1.0      0.9149937   0.06145759   1.0      0.8828143   0.07401201   1.0      1.014678     0.1023235   1.0      1.277414    0.06248939   1.33   1.324125    0.06300594   1.3    1.426991    0.08127588   1.28   2.510419      0.3947617   1.0    1.793533    0.1251601   1.26   1.431364     0.1674972   1.15     1.83584       0.3568825   1.14     0.3352894    0.01646952   1.0   0.3909185   0.02084826   1.0   -0.001679219   0.02231845   1.0   0.1831384    0.02269451   1.0   1.261538    0.06273078   1.0   1.165609    0.07932358   1.0   1.48398    0.0254653   1.01      1.41583    0.0237099   1.01      9030      2.8412      0.27533   1.03   2.142       0.42773   1.07   1.7684      2.4291   1.01   8.0994     2.8603   1.09   1.0            1.0       1.0        1.01       1.0         1.0        0          0          0            18.45513   1         1     0.1301867059106306     
  5101236802   150.19154358   2.35714006   F51P006      2      62     1     OK    2.801      2.033   1.19     0.774    0.3408   3        VUDS-J100045.97+022125.7   14868.0      24.243   11688   1315.565   4426.333   150.1915588   2.3571126   0         49.0       3.362417    0.3034652   3.081805    2.793            5.616859        1.878058    0.1591581   1.091054   0.2313322      0.01042632   1.0   0.3610476      0.01779057   1.0   103.767     16.43184   1.0   1.383814     0.1273949   1.26   1.236611     0.1310085   1.23   0.9277065   0.01928507   1.0   0.2089881      0.04116949   1.0      0.2117847     0.09642278   1.0      0.2620138      0.039057   1.0      0.3845178      0.04927125   1.0      0.4441679    0.03507106   1.0      0.5472682      0.07952184   1.0      0.7196196    0.04436093   1.0      0.9260883   0.07887795   1.0      0.8119935   0.05256988   1.0      0.767824    0.06145759   1.0      0.8488708   0.07401201   1.0      0.879775     0.1023235   1.0      1.102834    0.06225578   1.34   1.273902    0.062765     1.31   1.294967    0.08096025   1.29   1.429872      0.3947617   1.0    1.625014    0.1227483   1.31   1.367596     0.1682302   1.14     1.177349      0.3568825   1.14     0.7544213    0.01646952   1.0   0.7131463   0.02084826   1.0   0.2163444      0.02231845   1.0   0.5698072    0.02269451   1.0   1.176665    0.06273078   1.0   1.140249    0.07932358   1.0   1.19306    0.0258165   0.98      1.22757    0.024077    0.98      11688     0.62363     0.25381   0.99   0.98993     0.41448   0.88   3.2948      2.5045   0.92   1.8052     3.0261   0.86   1.0            1.0       1.0        0.98       0.86        0.86       0          0          0            11.79996   1         1     0.11300262739497079    
  5131010085   150.15454102   2.1871531    F51P006      3      12     1     OK    0.165      0.456   1.986    1.172    3.2692   1        VUDS-J100037.08+021113.7   515.0        25.073   186     2202.414   347.536    150.1545563   2.1871777   0         21.0       3.466764    0.491735    2.558261    1.757            2.955594        3.12901     0.4437886   1.355125   -0.002079338   0.01042632   1.0   0.03541032     0.01779057   1.0   15.56313    16.43184   1.0   0.9695223    0.2452437   0.34   0.8522947    0.2905909   0.25   0.5026825   0.01928507   1.0   -0.05742684    0.04116949   1.0      0.07169124    0.09642278   1.0      0.04906683     0.039057   1.0      0.1058945      0.04927125   1.0      0.1339441    0.03507106   1.0      0.09066983     0.07952184   1.0      0.2246385    0.04436093   1.0      0.3496028   0.07887795   1.0      0.4363261   0.05256988   1.0      0.4088279   0.06145759   1.0      0.4757892   0.07401201   1.0      0.3693582    0.1023235   1.0      0.3513145   0.1926052    0.14   0.4831901   0.1693234    0.18   0.553856    0.1876986    0.24   2.190411      0.3947617   1.0    1.86191     0.3512296   0.16   0.520058     0.2876233   0.39     1.265867      0.6181387   0.38     0.2668143    0.01646952   1.0   0.2488371   0.02084826   1.0   0.01529181     0.02231845   1.0   0.09193816   0.02269451   1.0   0.7847723   0.06273078   1.0   0.7729383   0.07932358   1.0   0.798609   0.0253032   1.02      0.860256   0.0235731   1.02      186       2.8771      0.24852   1.14   2.7634      0.3813    0.89   3.124       1.935    1.09   0.33412    2.569    0.94   1.0            0.14      1.0        1.02       0.89        0.14       0          0          0            7.050678   1         0     0.10423217593206315    
  511025693    150.05993652   2.25041509   F51P005      1      28     1     OK    4.131      1.848   0.987    0.561    3.2562   4        VUDS-J100014.38+021501.4   6005.0       24.094   4563    4471.629   1864.42    150.0599518   2.2503879   0         63.0       7.172976    0.2648558   6.333265    1.996            4.65535         6.266922    0.1660464   1.132587   0.4422864      0.01042632   1.0   0.7002596      0.01779057   1.0   173.2181    16.43184   1.0   1.728017     0.1376022   1.08   1.574015     0.1411234   1.06   1.315124    0.01928507   1.0   0.3348814      0.04116949   1.0      0.7229935     0.09642278   1.0      0.5504821      0.039057   1.0      0.5685791      0.04927125   1.0      0.8449935    0.03507106   1.0      1.08989        0.07952184   1.0      1.215146     0.04436093   1.0      1.327941    0.07887795   1.0      1.300429    0.05256988   1.0      1.25562     0.06145759   1.0      1.03269     0.07401201   1.0      1.345835     0.1023235   1.0      1.208291    0.06634238   1.18   1.210336    0.06641409   1.17   1.255744    0.08612203   1.14   3.064176      0.3947617   1.0    3.857898    0.1293332   1.18   1.340141     0.177851    1.02     2.336403      0.3849149   0.98     1.133264     0.01646952   1.0   1.193442    0.02084826   1.0   0.08803444     0.02231845   1.0   1.008714     0.02269451   1.0   1.212438    0.06273078   1.0   1.156291    0.07932358   1.0   1.17291    0.0257436   0.99      1.43724    0.023944    0.99      4563      1.0364      0.30323   0.78   1.3843      0.41602   0.95   -3.0495     2.9009   0.78   -1.0497    3.0135   0.91   1.0            0.98      1.0        0.99       0.78        0.78       0          0          0            37.742     1         1     0.11226082113527791    
  511261952    150.05834961   2.35261011   F51P005      1      30     1     OK    0.682      0.902   2.021    0.847    0.8518   9        VUDS-J100014.00+022109.3   14429.0      24.879   11364   4508.897   4316.749   150.0584106   2.3525636   0         16.0       1.109628    0.1730216   0.7823044   1.647            2.792088        1.04712     0.1619672   1.418409   0.1296348      0.01042632   1.0   0.258644       0.01779057   1.0   67.29842    16.43184   1.0   0.5740594    0.1300004   1.21   0.641856     0.1343257   1.17   0.7047449   0.01928507   1.0   0.1047348      0.04116949   1.0      0.4448574     0.09642278   1.0      0.05077776     0.039057   1.0      0.2162721      0.04927125   1.0      0.2402244    0.03507106   1.0      0.33738        0.07952184   1.0      0.3797415    0.04436093   1.0      0.6695391   0.07887795   1.0      0.4326844   0.05256988   1.0      0.5004616   0.06145759   1.0      0.4168404   0.07401201   1.0      0.4266426    0.1023235   1.0      0.5679189   0.06345082   1.29   0.4603828   0.06451227   1.24   0.4209283   0.08191839   1.26   0.250104      0.3947617   1.0    0.5869015   0.1251601   1.26   0.3249856    0.1712616   1.1      0.4211136     0.3666619   1.08     0.5080417    0.01646952   1.0   0.4358228   0.02084826   1.0   0.09332763     0.02231845   1.0   0.2906306    0.02269451   1.0   0.9482297   0.06273078   1.0   0.5530339   0.07932358   1.0   0.490136   0.0255359   1.0       0.551537   0.023868    0.99      11364     0.14487     72.627    0.82   -1.4256     26.915    0.9    10.538      19.209   0.9    14.615     9.1041   0.94   1.0            1.0       1.0        0.99       0.82        0.82       0          0          0            6.465017   1         1     0.2759745146937525     
  511242800    150.07717896   2.3098619    F51P005      1      45     2     OK    21.037     5.013   0.92     0.428    0.1231   24       VUDS-J100018.52+021835.5   11210.0      19.366   8266    4058.613   3290.383   150.077179    2.3097987   2         705.0      244.9326    0.6041476   238.0589    4.28             10.28529        86.58798    0.1589077   1.028874   21.77198       0.01042632   1.0   32.11446       0.01779057   1.0   9407.131    16.43184   1.0   85.91847     0.1300004   1.21   83.26131     0.1337553   1.18   53.73751    0.01928507   1.0   21.07802       0.04116949   1.0      27.50144      0.09642278   1.0      30.01206       0.039057   1.0      33.50676       0.04927125   1.0      34.23723     0.03507106   1.0      33.20692       0.07952184   1.0      40.87089     0.04436093   1.0      53.09906    0.07887795   1.0      44.13417    0.05256988   1.0      54.13345    0.06145759   1.0      50.41567    0.07401201   1.0      50.0208      0.1023235   1.0      63.20039    0.06369819   1.28   68.31682    0.06399822   1.26   69.79078    0.08257638   1.24   88.17313      0.3947617   1.0    78.70281    0.1246663   1.27   74.64962     0.1728401   1.08     89.6126       0.3701048   1.06     41.48393     0.01646952   1.0   40.15906    0.02084826   1.0   12.91612       0.02231845   1.0   39.02873     0.02269451   1.0   59.71835    0.06273078   1.0   59.61168    0.07932358   1.0   67.2194    0.0210499   1.48      75.8511    0.0174663   1.85      8266      47.981      0.27866   0.77   32.532      0.38287   0.95   25.561      2.1093   0.79   104.61     2.9791   0.93   1.0            1.0       1.0        1.48       0.77        0.77       0          0          0            544.8948   1         1     0.22752004549668067    
  510325615    150.07818604   2.31456995   F51P005      1      47     1     OK    1.127      1.545   1.124    0.634    3.0889   1        VUDS-J100018.76+021852.4   11302.0      24.411   8787    4033.201   3404.219   150.0782318   2.3145416   0         23.0       1.869778    0.1997638   1.508529    1.504            3.529887        2.004335    0.1592168   1.239471   0.1557536      0.01042632   1.0   0.2543468      0.01779057   1.0   83.78363    16.43184   1.0   1.515989     0.1310883   1.19   1.401401     0.1337553   1.18   1.005559    0.01928507   1.0   0.08088833     0.04116949   1.0      0.1250926     0.09642278   1.0      0.2537839      0.039057   1.0      0.3303589      0.04927125   1.0      0.3341767    0.03507106   1.0      0.4823515      0.07952184   1.0      0.6711458    0.04436093   1.0      1.059986    0.07887795   1.0      0.7440953   0.05256988   1.0      0.9174637   0.06145759   1.0      0.897224    0.07401201   1.0      1.043875     0.1023235   1.0      1.334397    0.0632063    1.3    1.365484    0.06399822   1.26   1.492155    0.08257638   1.24   1.168099      0.3947617   1.0    1.045472    0.1246663   1.27   1.436744     0.1728401   1.08     0.7673056     0.3701048   1.06     0.6657454    0.01646952   1.0   0.6837541   0.02084826   1.0   0.03981039     0.02231845   1.0   0.4113333    0.02269451   1.0   1.26462     0.06273078   1.0   1.25301     0.07932358   1.0   1.29654    0.0245639   1.08      1.38104    0.0196537   1.46      8787      0.30616     0.30152   0.91   -0.32683    0.48437   0.9    5.0396      2.9531   0.93   -8.2162    3.1408   1.0    1.0            1.0       1.0        1.08       0.9         0.9        1          0          0            12.58871   1         0     0.19367480817732985    
  511236449    150.07829285   2.35781908   F51P005      1      48     1     OK    0.329      0.413   1.4      0.686    2.4249   1        VUDS-J100018.79+022128.1   15089.0      24.079   11659   4031.107   4441.696   150.0783234   2.3577678   3         107.0      5.986591    0.4185918   5.675805    3.922            7.430948        2.051137    0.1587553   1.054756   0.09006217     0.01042632   1.0   0.1150002      0.01779057   1.0   32.67596    16.43184   1.0   1.518637     0.1310883   1.19   1.430519     0.1349035   1.16   0.4428795   0.01928507   1.0   0.1005768      0.04116949   1.0      0.1771501     0.09642278   1.0      0.07451049     0.039057   1.0      0.1580582      0.04927125   1.0      0.1838883    0.03507106   1.0      0.1624093      0.07952184   1.0      0.3565919    0.04436093   1.0      0.4869613   0.07887795   1.0      0.378723    0.05256988   1.0      0.32612     0.06145759   1.0      0.3383905   0.07401201   1.0      0.6297789    0.1023235   1.0      0.6141244   0.06369819   1.28   0.7278438   0.06399822   1.26   0.7045185   0.08257638   1.24   1.685366      0.3947617   1.0    2.21954     0.1251601   1.26   0.8366181    0.1697256   1.12     1.772098      0.3718631   1.05     0.2989083    0.01646952   1.0   0.3308496   0.02084826   1.0   0.004418854    0.02231845   1.0   0.2539348    0.02269451   1.0   0.507062    0.06273078   1.0   0.4199582   0.07932358   1.0   0.794735   0.0253062   1.02      1.28235    0.0235922   1.02      11659     3.3241      0.27817   1.05   3.8834      0.49135   0.94   2.1258      2.1779   1.05   -2.0645    2.6002   0.93   1.0            1.0       1.0        1.02       0.93        0.93       0          0          0            12.92011   1         1     0.21483771224344142    
  510998228    150.0919342    2.26268697   F51P005      1      62     1     OK    0.3        0.841   1.444    0.836    0.9511   22       VUDS-J100022.06+021545.6   6950.0       23.605   5347    3704.446   2159.397   150.0919342   2.2626753   3         75.0       10.07346    0.2842896   8.986876    1.977            4.881642        8.710957    0.1674466   1.120908   0.5250812      0.01042632   1.0   0.7092925      0.01779057   1.0   211.9122    16.43184   1.0   4.867155     0.13573     1.11   4.528401     0.1372913   1.12   2.023621    0.01928507   1.0   0.348091       0.04116949   1.0      0.4246717     0.09642278   1.0      0.585672       0.039057   1.0      0.7711305      0.04927125   1.0      0.7639555    0.03507106   1.0      0.8486509      0.07952184   1.0      0.9408879    0.04436093   1.0      1.277687    0.07887795   1.0      1.093649    0.05256988   1.0      1.808244    0.06145759   1.0      1.960078    0.07401201   1.0      2.153004     0.1023235   1.0      2.919063    0.06662529   1.17   3.249445    0.06728229   1.14   4.449662    0.08574677   1.15   5.640049      0.3947617   1.0    5.539281    0.1327523   1.12   3.733231     0.1752919   1.05     5.232655      0.3701048   1.06     1.022044     0.01646952   1.0   1.051935    0.02084826   1.0   0.4791926      0.02231845   1.0   0.8683187    0.02269451   1.0   2.829237    0.06273078   1.0   2.956671    0.07932358   1.0   3.76499    0.0218319   1.37      4.19986    0.0200467   1.41      5347      7.0388      0.25083   1.18   5.2366      0.3747    1.28   6.1599      2.4264   1.16   8.0968     2.743    1.27   1.0            1.0       1.0        1.37       1.0         1.0        0          0          0            52.0223    1         1     0.04201199999940364    
  510998227    150.09228516   2.26278901   F51P005      1      62     2     OK    0.494      1.308   1.444    0.836    0.3254   4        VUDS-J100022.14+021546.0   6951.0       24.178   5383    3696.457   2161.389   150.0922699   2.262758    3         51.0       4.957924    0.2599833   4.328611    2.282            4.46269         3.576448    0.1670559   1.145385   0.4171114      0.01042632   1.0   0.628432       0.01779057   1.0   167.3065    16.43184   1.0   2.361417     0.1345235   1.13   2.029471     0.1372913   1.12   1.1832      0.01928507   1.0   0.3589201      0.04116949   1.0      0.5444977     0.09642278   1.0      0.534665       0.039057   1.0      0.5842714      0.04927125   1.0      0.8308732    0.03507106   1.0      0.6906377      0.07952184   1.0      0.9528762    0.04436093   1.0      1.125349    0.07887795   1.0      1.011593    0.05256988   1.0      1.065598    0.06145759   1.0      1.091625    0.07401201   1.0      1.065881     0.1023235   1.0      1.305101    0.06662529   1.17   1.495213    0.06757934   1.13   1.498838    0.08650226   1.13   3.377565      0.3947617   1.0    2.734268    0.1321636   1.13   1.545656     0.1752919   1.05     2.278072      0.3736466   1.04     1.02578      0.01646952   1.0   1.061543    0.02084826   1.0   0.2800415      0.02231845   1.0   0.8818105    0.02269451   1.0   1.404293    0.06273078   1.0   1.413801    0.07932358   1.0   1.40538    0.0229477   1.24      1.86219    0.0221785   1.15      5383      2.3923      0.25261   1.17   1.7253      0.38327   1.26   1.4098      2.4642   1.19   -0.30113   2.7758   1.27   1.0            1.0       1.0        1.15       1.0         1.0        0          0          1            21.40869   1         0     0.12440199340983005    
  510997852    150.10743713   2.26642704   F51P005      1      82     1     OK    1.61       0.846   0.456    0.223    3.178    2        VUDS-J100025.78+021559.1   7253.0       24.786   5640    3332.505   2249.451   150.1074524   2.2664256   0         38.0       2.522812    0.2795829   2.258491    2.329            4.947919        1.838775    0.1636765   1.117035   0.1096231      0.01042632   1.0   0.1982759      0.01779057   1.0   60.29905    16.43184   1.0   0.869548     0.1333486   1.15   0.9961605    0.1372913   1.12   0.4752712   0.01928507   1.0   0.09772921     0.04116949   1.0      0.2321058     0.09642278   1.0      0.1787144      0.039057   1.0      0.08658566     0.04927125   1.0      0.3309256    0.03507106   1.0      0.3740924      0.07952184   1.0      0.4125318    0.04436093   1.0      0.3986074   0.07887795   1.0      0.3548735   0.05256988   1.0      0.5860636   0.06145759   1.0      0.3401722   0.07401201   1.0      0.4600537    0.1023235   1.0      0.5538059   0.06578721   1.2    0.5482259   0.06669975   1.16   0.6660125   0.08501073   1.17   1.509955      0.3947617   1.0    1.210792    0.1287887   1.19   0.5396766    0.1728401   1.08     3.463351      0.3736466   1.04     0.3704036    0.01646952   1.0   0.431773    0.02084826   1.0   0.04193855     0.02231845   1.0   0.2791648    0.02269451   1.0   0.5722179   0.06273078   1.0   0.595035    0.07932358   1.0   0.596313   0.0252877   1.02      0.815527   0.0235531   1.02      5640      1.1377      0.24724   0.88   1.917       0.41087   0.79   2.6473      2.6207   0.91   -3.1112    2.9572   0.8    1.0            1.0       1.0        1.02       0.79        0.79       0          0          0            11.2342    1         1     0.05517307883921023    
  511240899    150.10743713   2.32722092   F51P005      1      83     1     OK    0.836      0.787   1.055    0.572    2.7794   39       VUDS-J100025.78+021937.9   12332.0      24.96    9664    3330.179   3708.533   150.1075592   2.3272178   0         29.0       2.223232    0.2129337   1.840731    1.863            3.766626        1.958644    0.1602297   1.207798   0.1204497      0.01042632   1.0   0.1551774      0.01779057   1.0   45.09356    16.43184   1.0   0.4949081    0.13573     1.11   0.4656498    0.1372913   1.12   0.3776814   0.01928507   1.0   0.04757204     0.04116949   1.0      0.08304027    0.09642278   1.0      0.2376981      0.039057   1.0      0.1404651      0.04927125   1.0      0.1641452    0.03507106   1.0      0.2854592      0.07952184   1.0      0.4063953    0.04436093   1.0      0.3569289   0.07887795   1.0      0.3149149   0.05256988   1.0      0.352317    0.06145759   1.0      0.3320542   0.07401201   1.0      0.3222727    0.1023235   1.0      0.3239254   0.06394848   1.27   0.219018    0.06503891   1.22   0.3081535   0.08429333   1.19   0.7085645     0.3947617   1.0    1.195535    0.1261654   1.24   0.4915669    0.1833246   0.96     0.344389      0.3810463   1.0      0.3412108    0.01646952   1.0   0.3233408   0.02084826   1.0   -0.00127274    0.02231845   1.0   0.2742551    0.02269451   1.0   0.2987407   0.06273078   1.0   0.2300672   0.07932358   1.0   0.273286   0.0249165   1.05      0.308564   0.0235642   1.02      9664      -0.13585    0.26545   0.89   0.28505     0.4402    0.94   10.18       2.8638   0.78   -0.4188    2.8244   1.0    1.0            0.96      1.0        1.02       0.78        0.78       0          0          0            12.22397   1         1     0.43923318236880193    
  511001847    150.10946655   2.2400701    F51P005      1      84     1     OK    2.681      1.377   0.4      0.257    2.4363   3        VUDS-J100026.27+021424.2   5240.0       24.482   3844    3283.969   1616.246   150.1094666   2.2400432   0         132.0      11.13458    0.3834317   10.46475    3.632            6.811992        4.122221    0.1600768   1.064008   0.2515302      0.01042632   1.0   0.3576199      0.01779057   1.0   103.3533    16.43184   1.0   2.939742     0.1310883   1.19   2.76615      0.1349035   1.16   0.6138042   0.01928507   1.0   0.1525439      0.04116949   1.0      0.2120395     0.09642278   1.0      0.250485       0.039057   1.0      0.403296       0.04927125   1.0      0.3225847    0.03507106   1.0      0.4925691      0.07952184   1.0      0.6447257    0.04436093   1.0      0.5265359   0.07887795   1.0      0.4408083   0.05256988   1.0      0.5750958   0.06145759   1.0      0.4413595   0.07401201   1.0      0.3765851    0.1023235   1.0      0.9152662   0.06369819   1.28   1.149843    0.06451227   1.24   1.74948     0.08359378   1.21   3.924484      0.3947617   1.0    4.280254    0.1261654   1.24   1.366392     0.1728401   1.08     2.883289      0.375456    1.03     0.5349629    0.01646952   1.0   0.5320851   0.02084826   1.0   0.1204085      0.02231845   1.0   0.4497515    0.02269451   1.0   0.8102446   0.06273078   1.0   0.7739927   0.07932358   1.0   1.46006    0.0250694   1.04      2.34075    0.0232262   1.05      3844      6.6303      0.24699   0.96   7.2099      0.36417   1.01   1.3019      2.3275   0.78   4.2367     2.4092   0.99   1.0            1.0       1.0        1.04       0.78        0.78       0          0          0            25.75152   1         1     0.09684016703025636    
  511002137    150.12278748   2.23734307   F51P005      1      98     1     OK    0.803      0.974   0.952    0.493    1.1456   2        VUDS-J100029.46+021414.4   4980.0       24.453   3692    2964.184   1551.652   150.1228027   2.2373505   3         37.0       3.596338    0.4226677   3.335061    2.939            6.097896        2.001199    0.2003715   1.078343   0.297856       0.01042632   1.0   0.3586952      0.01779057   1.0   133.072     16.43184   1.0   1.716199     0.1467153   0.95   1.745273     0.1506644   0.93   0.7360867   0.01928507   1.0   0.2234379      0.04116949   1.0      0.4934293     0.09642278   1.0      0.3818524      0.039057   1.0      0.257325       0.04927125   1.0      0.3468654    0.03507106   1.0      0.418406       0.07952184   1.0      0.4448743    0.04436093   1.0      0.6735831   0.07887795   1.0      0.5641128   0.05256988   1.0      0.5396137   0.06145759   1.0      0.5247166   0.07401201   1.0      0.7107269    0.1023235   1.0      1.291484    0.08108089   0.79   1.411835    0.07746472   0.86   1.293065    0.0980224    0.88   2.260783      0.3947617   1.0    1.670295    0.1570747   0.8    1.452921     0.1796207   1.0      1.147519      0.3810463   1.0      0.5063319    0.01646952   1.0   0.5160422   0.02084826   1.0   0.2515939      0.02231845   1.0   0.467289     0.02269451   1.0   1.160641    0.06273078   1.0   1.171899    0.07932358   1.0   1.30285    0.0258128   0.98      1.50472    0.0241493   0.97      3692      2.6875      0.24819   1.09   1.5423      0.3799    1.15   1.2913      2.2563   1.11   2.7103     2.6244   1.14   1.0            0.79      1.0        0.97       1.0         0.79       0          0          0            9.987446   1         1     0.06093474627854431    
  511002138    150.12243652   2.23710608   F51P005      1      98     2     OK    0.166      0.473   0.952    0.493    0.7469   29       VUDS-J100029.38+021413.5   4913.0       24.282   3695    2972.549   1545.448   150.1224518   2.237092    0         18.0       1.873636    0.3025502   1.633245    1.826            4.419621        1.75808     0.1990744   1.147186   0.4278932      0.01042632   1.0   0.5077639      0.01779057   1.0   160.896     16.43184   1.0   1.455315     0.1437208   0.99   1.476001     0.1498608   0.94   0.9740993   0.01928507   1.0   0.3679858      0.04116949   1.0      0.7608701     0.09642278   1.0      0.5196249      0.039057   1.0      0.4403895      0.04927125   1.0      0.4896204    0.03507106   1.0      0.6033321      0.07952184   1.0      0.5867497    0.04436093   1.0      0.8208      0.07887795   1.0      0.8998471   0.05256988   1.0      0.7328069   0.06145759   1.0      0.9594216   0.07401201   1.0      0.8954006    0.1023235   1.0      1.049307    0.08057255   0.8    1.550268    0.07701823   0.87   0.9515939   0.0958678    0.92   0.6769549     0.3947617   1.0    1.159126    0.156102    0.81   1.129675     0.1787293   1.01     0.7113374     0.3810463   1.0      0.777444     0.01646952   1.0   0.7613023   0.02084826   1.0   0.4258457      0.02231845   1.0   0.6099851    0.02269451   1.0   2.162578    0.06273078   1.0   2.253968    0.07932358   1.0   1.26991    0.0258562   0.98      1.17966    0.0244874   0.94      3695      1.7231      0.23715   1.09   1.0082      0.37038   1.13   0.86801     2.2752   1.05   5.3837     2.5652   1.15   1.0            0.8       1.0        0.94       1.0         0.8        0          0          0            8.831271   1         1     0.07476993257049658    
  511244010    150.13882446   2.30706906   F51P005      1      115    1     OK    2.54       1.738   1.171    0.519    3.2879   3        VUDS-J100033.31+021825.4   10701.0      24.289   8258    2579.357   3221.245   150.138855    2.3069112   2         47.0       4.318734    0.373259    3.99688     2.449            6.046485        3.051837    0.1760312   1.080526   0.247397       0.01042632   1.0   0.4339823      0.01779057   1.0   141.5556    16.43184   1.0   0.9828476    0.1697103   0.71   0.7565043    0.1677727   0.75   0.7719965   0.01928507   1.0   0.2088232      0.04116949   1.0      0.3776458     0.09642278   1.0      0.3257138      0.039057   1.0      0.2669578      0.04927125   1.0      0.711443     0.03507106   1.0      0.6460851      0.07952184   1.0      0.7293047    0.04436093   1.0      0.7541105   0.07887795   1.0      0.7291521   0.05256988   1.0      0.5331194   0.06145759   1.0      0.6696445   0.07401201   1.0      0.7449031    0.1023235   1.0      0.7944893   0.0696691    1.07   0.7889236   0.07219973   0.99   0.7344975   0.09535099   0.93   1.970128      0.3947617   1.0    2.09479     0.1397946   1.01   0.747288     0.2515193   0.51     1.888589      0.5680302   0.45     0.714846     0.01646952   1.0   0.6713958   0.02084826   1.0   0.01559995     0.02231845   1.0   0.6245266    0.02269451   1.0   0.7092779   0.06273078   1.0   0.6915602   0.07932358   1.0   0.659885   0.0251446   1.03      0.87067    0.0235795   1.02      8258      1.1534      0.22655   1.01   1.2763      0.39552   0.99   0.49862     2.3333   1.05   2.1772     2.858    0.93   1.0            0.45      1.0        1.02       0.93        0.45       0          0          0            17.33691   1         1     0.5788164133481791     
