# FIELD ID_V2.1D ID_V4.0 RA_1       DEC_1     Z_MOSFIRE MASKNAME TARGET id    x       y      ra_2         dec_2       faper_F160W eaper_F160W faper_F140W eaper_F140W f_F160W   e_F160W    w_F160W f_U          e_U         w_U  f_G          e_G         w_G  f_F606W      e_F606W    w_F606W f_R         e_R         w_R  f_I        e_I         w_I  f_F814W     e_F814W    w_F814W f_Z        e_Z        w_Z  f_F125W   e_F125W    w_F125W f_J1        e_J1      w_J1 f_J2      e_J2      w_J2 f_J3        e_J3      w_J3 f_J        e_J       w_J   f_F140W    e_F140W    w_F140W f_H1       e_H1      w_H1 f_H2        e_H2      w_H2 f_H        e_H        w_H  f_K        e_K       w_K  f_Ks        e_Ks       w_Ks f_IRAC1    e_IRAC1   w_IRAC1 f_IRAC2    e_IRAC2   w_IRAC2 f_IRAC3     e_IRAC3  w_IRAC3 f_IRAC4    e_IRAC4  w_IRAC4 tot_cor wmin_ground wmin_hst wmin_irac wmin_wfc3 z_spec star_flag kron_radius a_image b_image theta_J2000 class_star flux_radius fwhm_image flags IRAC1_contam IRAC2_contam IRAC3_contam IRAC4_contam contam_flag f140w_flag use_phot near_star nexp_f125w nexp_f140w nexp_f160w Separation           
  AEGIS -9999    17632   214.870758 52.833202 2.2999    ae2_04   1      17632 25652.0 6074.2 214.87075806 52.83320236 16.21786    0.03497713  -78.5019    -78.5019    20.4526   0.07439611 0.71    16.09478     0.03092486  0.88 12.63809     0.01811031  0.92 12.91559     0.03026312 0.73    9.092314    0.02009159  0.97 9.633432   0.02674951  0.91 11.20785    0.04504024 0.76    11.27677   0.05913162 0.78 16.50416  0.04789447 0.76    10.79262    0.2171304 0.13 13.33181  0.2748701 0.12 12.54027    0.315855  0.16 17.69471   0.2596263 0.36  -99.0      -99.0      0.0     19.47941   0.5299188 0.14 18.64807    0.5210367 0.09 21.75741   0.3255778  0.91 25.25676   0.6100455 0.14 33.84175    0.4173398  0.84 30.66449   0.1591395 0.85    36.50291   0.1732098 0.87    46.44748    1.68625  0.86    54.44376   1.641322 0.81    1.1094  0.0919      0.0      0.8085    0.0       -1.0   1         3.5         3.17    3.1     -35.3       0.97       2.637       4.26       0     0.079        0.066        0.066        0.111        0           0          0        0         4.0        0.0        4.0        0.0013025531301302776
  AEGIS 5426     15457   214.869247 52.823212 2.2128    ae2_04   1      15457 26144.5 5727.9 214.86924744 52.82321167 3.255169    0.02932396  2.76771     0.0711687   5.877495  0.1033495  1.0     0.4780611    0.03458046  0.88 1.059207     0.02023937  0.92 1.20063      0.04392984 0.71    1.23808     0.02275821  0.97 1.454541   0.03031212  0.91 1.472847    0.06511245 0.74    1.755809   0.06611368 0.78 3.876535  0.05792671 1.0     2.456239    0.2310704 0.2  1.939852  0.2951593 0.2  4.317805    0.3391742 0.26 4.740133   0.2932913 0.37  4.997344   0.1285013  0.49    6.710385   0.5659396 0.24 5.593661    0.5617536 0.19 7.422575   0.3655791  0.94 8.350822   0.6559894 0.23 10.66591    0.4724911  0.85 11.69483   0.1495961 0.83    12.88323   0.1648281 0.83    12.7365     1.702574 0.83    4.339786   1.660307 0.86    1.0647  0.185       0.4916   0.8259    0.4916    -1.0   0         3.79        4.87    3.82    87.3        0.03       5.041       0.0        2     0.033        0.037        0.149        0.75         1           0          1        0         6.0        4.0        6.0        0.0015256230689515197
  AEGIS 6153     17754   214.898804 52.852562 2.2971    ae2_04   1      17754 24108.5 6051.4 214.89880371 52.85256195 2.37764     0.03690924  1.761835    0.05459021  13.34085  0.3328981  0.64    0.1840298    0.06099477  0.88 0.5546838    0.03621814  0.92 0.6686097    0.1352076  0.73    0.8444217   0.04219982  0.97 1.045625   0.056699    0.91 0.8546476   0.2015108  0.75    1.617349   0.125118   0.78 6.459906  0.2225314  0.7     -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  8.2793     0.5657476 0.38  9.885587   0.3063036  0.84    -99.0      -99.0     0.0  -99.0       -99.0     0.0  14.23752   0.7150579  0.9  -99.0      -99.0     0.0  36.92112    0.9198026  0.85 54.67743   0.19497   0.9     71.50065   0.2047687 0.9     103.8976    1.952514 0.85    95.75128   1.971331 0.91    1.0057  0.0         0.6401   0.8541    0.6401    -1.0   0         3.9         11.22   6.87    50.1        0.0        12.031      0.0        2     0.016        0.01         0.0030       0.046        0           0          1        0         4.0        6.0        4.0        6.55631364310429E-4  
  AEGIS 5231     15171   214.901321 52.844311 2.3022    ae2_04   1      15171 24426.7 5661.4 214.90132141 52.84431076 1.243216    0.03628392  1.077368    0.04412739  3.136168  0.1521607  0.66    0.7175956    0.04229523  0.88 1.181544     0.0246192   0.92 1.151981     0.05974645 0.75    1.308939    0.02775901  0.97 1.261119   0.03696373  0.91 1.094234    0.09224197 0.72    1.161959   0.08178976 0.78 2.02049   0.09985835 0.7     -99.0       -99.0     0.01 -99.0     -99.0     0.0  -99.0       -99.0     0.01 1.78827    0.3639432 0.38  2.717794   0.1113169  1.0     3.513951   0.6710594 0.01 -99.0       -99.0     0.0  2.307791   0.4502329  0.94 -99.0      -99.0     0.0  3.331322    0.5852496  0.86 3.567279   0.1714636 0.85    3.859128   0.1870059 0.81    2.87423     1.907911 0.82    4.131694   1.860755 0.86    1.0502  0.0         0.6624   0.8127    0.6624    -1.0   0         3.97        5.46    4.08    -22.6       0.0        6.709       0.0        0     0.214        0.176        0.166        0.335        0           0          1        0         4.0        10.0       4.0        0.0012414630402482138
  AEGIS 3686     10832   214.892136 52.82085  2.2962    ae2_04   1      10832 25715.1 5003.7 214.89213562 52.82085037 2.392353    0.03596359  1.824402    0.07030875  4.325363  0.1278712  0.67    0.7011127    0.03606341  0.88 1.321253     0.02118447  0.92 1.585799     0.04263873 0.76    1.547118    0.02373694  0.97 1.614728   0.03165028  0.91 1.725421    0.06356334 0.78    1.846548   0.06916728 0.78 2.84792   0.07015841 0.73    1.036248    0.2375418 0.1  1.378225  0.3023175 0.07 2.738446    0.3482922 0.15 3.699797   0.3093525 0.38  3.298511   0.1271179  0.5     7.505944   0.5807071 0.1  3.41013     0.5738864 0.07 4.613136   0.3816548  0.94 6.093051   0.6721376 0.12 5.014305    0.4978377  0.85 3.848905   0.1492467 0.77    4.104779   0.16432   0.81    1.352071    1.694342 0.84    1.961448   1.650427 0.86    1.064   0.0684      0.5037   0.7729    0.5037    -1.0   0         4.04        5.37    3.09    -86.1       0.03       5.053       0.0        0     0.14         0.155        1.276        1.124        1           0          1        0         4.0        4.0        4.0        0.0015676889414048603
  AEGIS 4133     11766   214.921265 52.845795 2.2409    ae2_04   1      11766 23891.1 5168.6 214.92126465 52.84579468 3.102664    0.03542696  2.13162     0.06957585  4.432628  0.07772384 0.69    0.09490176   0.03232838  0.88 0.1310363    0.01884314  0.92 0.157564     0.03743711 0.61    0.210997    0.02107309  0.97 0.2098929  0.02791727  0.91 0.2462529   0.05457937 0.66    0.3671754  0.06111284 0.78 1.773752  0.0544543  0.75    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  1.124075   0.2703836 0.38  3.045344   0.0993997  0.51    -99.0      -99.0     0.0  -99.0       -99.0     0.0  5.242446   0.3370013  0.96 -99.0      -99.0     0.0  8.989202    0.4349715  0.86 14.43552   0.1542458 0.81    16.33491   0.1694783 0.87    16.1843     1.766811 0.82    14.97794   1.717254 0.91    1.1052  0.0         0.5144   0.8089    0.5144    -1.0   0         3.5         3.52    2.93    42.9        0.03       3.576       0.0        0     0.0040       0.0030       0.025        0.015        0           0          1        0         4.0        4.0        4.0        0.0013806569208919125
  AEGIS 2564     7986    214.905563 52.817806 2.298     ae2_04   1      7986  25539.2 4514.6 214.90556335 52.81780624 3.665792    0.02816014  2.873496    0.07100686  6.299645  0.1090975  1.0     -0.02309721  0.0370642   0.88 0.1172857    0.02164016  0.92 0.3335167    0.04089993 0.75    0.3216668   0.02431492  0.97 0.3730696  0.03241629  0.91 0.497734    0.06041417 0.78    0.6316538  0.07099611 0.78 2.885894  0.05486454 1.0     -0.2704487  0.2427999 0.07 0.8668879 0.3107313 0.04 2.829784    0.3601189 0.07 2.724718   0.3148777 0.37  4.938088   0.1220249  0.49    4.129123   0.5963091 0.06 7.70444     0.5919363 0.03 8.756867   0.3950332  0.92 3.761544   0.6908083 0.05 9.842168    0.508882   0.85 12.08766   0.2567964 0.77    12.81794   0.2885384 0.85    14.43873    1.767885 0.79    6.000903   1.714288 0.84    1.0571  0.0272      0.4939   0.7726    0.4939    -1.0   0         4.08        5.22    3.56    54.0        0.03       4.314       0.0        2     0.476        0.499        0.672        1.512        1           0          1        0         6.0        4.0        7.0        0.0011516736907367265
  AEGIS 1734     6311    214.905762 52.809868 2.1878    ae2_04   1      6311  25897.1 4200.4 214.90576172 52.80986786 3.223563    0.03563973  3.158419    0.06960756  7.292989  0.16503    0.69    0.9997855    0.04033617  0.88 1.881475     0.02365629  0.92 2.195119     0.05447978 0.73    2.24876     0.02673547  0.97 2.344889   0.03573727  0.91 2.361452    0.08068816 0.76    3.074185   0.07827868 0.78 5.439516  0.08812741 0.72    3.919183    0.261845  0.1  2.601148  0.3333479 0.06 7.754725    0.3852218 0.11 6.844128   0.349869  0.38  7.145607   0.1574801  0.51    12.29968   0.6375043 0.09 8.035462    0.6387822 0.07 8.985692   0.43576    0.93 6.566011   0.7374972 0.07 10.60532    0.5670737  0.85 11.67679   0.1536098 0.78    12.45711   0.168451  0.82    14.6375     1.75831  0.84    9.864959   1.70955  0.85    1.0425  0.0638      0.5139   0.7773    0.5139    -1.0   0         3.9         6.91    3.9     -56.3       0.03       6.345       0.0        0     0.017        0.017        0.028        0.049        0           0          1        0         4.0        4.0        4.0        7.907336007013208E-4 
  AEGIS 788      3011    214.908524 52.798473 2.1656    ae2_04   1      3011  26353.0 3681.2 214.90852356 52.79847336 1.206772    0.03667926  0.9303106   0.0716474   1.764102  0.08205234 0.65    0.330137     0.03263068  0.88 0.4168465    0.01903     0.92 0.501929     0.04129455 0.53    0.4772457   0.0211791   0.97 0.4089393  0.02809479  0.91 0.5311468   0.06185997 0.54    0.6006171  0.06182443 0.78 1.145982  0.05925571 0.67    -0.5007741  0.2216792 0.1  1.702029  0.2824434 0.06 1.462114    0.3242243 0.1  -0.3117172 0.273057  0.38  1.359961   0.1047367  0.49    2.324068   0.5381978 0.09 0.3774585   0.5356932 0.06 1.463165   0.3377855  0.91 6.166083   0.6230232 0.06 2.496011    0.4383132  0.83 3.151802   0.146342  0.86    2.832222   0.1611336 0.82    5.207756    1.684522 0.89    1.363562   1.632767 0.76    1.1026  0.0552      0.4851   0.7601    0.4851    -1.0   0         3.66        3.46    2.82    -21.4       0.02       3.863       0.0        0     0.0          0.0          0.0          0.0          0           0          1        0         4.0        4.0        4.0        0.0016114717003681892
  AEGIS 1902     6315    214.944107 52.838139 2.2299    ae2_04   1      6315  23704.5 4240.5 214.94410706 52.83813858 2.336551    0.03450155  2.082515    0.0677093   3.570615  0.0819233  0.73    0.9088535    0.03360457  0.73 1.408335     0.01959177  0.78 1.567442     0.04343842 0.52    1.542057    0.02189883  0.81 1.556462   0.02918272  0.74 1.662048    0.06593243 0.52    1.687812   0.06382064 0.61 2.67965   0.05732764 0.78    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  3.822149   0.2823419 0.38  3.182409   0.1034704  0.54    -99.0      -99.0     0.0  -99.0       -99.0     0.0  4.432793   0.3502608  0.94 -99.0      -99.0     0.0  4.364883    0.4524104  0.86 3.597304   0.1491216 0.8     3.639807   0.1637168 0.9     3.518499    1.713822 0.76    -1.145026  1.658927 0.85    1.095   0.0         0.5184   0.7566    0.5431    -1.0   0         3.54        3.77    3.03    89.9        0.03       3.898       0.0        0     0.0010       0.0010       0.021        -0.014       0           0          1        0         4.0        4.0        4.0        0.0015176194274765136
  AEGIS 13828    39483   214.819855 52.884922 -1.0      ae2_05   1      39483 24479.0 9488.1 214.81985474 52.88492203 0.8410373   0.03623288  0.5696011   0.07367695  2.748194  0.1824596  0.66    -0.00939288  0.04869865  0.88 0.1079995    0.02836509  0.92 0.1894842    0.08096662 0.69    0.2002157   0.03221463  0.97 0.2516343  0.04313822  0.91 0.2854346   0.1220933  0.69    0.3442006  0.09502214 0.78 1.499374  0.1357239  0.64    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  1.616769   0.4273397 0.33  1.861243   0.2407486  0.46    -99.0      -99.0     0.0  -99.0       -99.0     0.0  2.618585   0.5311087  0.86 -99.0      -99.0     0.0  6.342172    0.6850261  0.88 12.63219   0.2089523 0.83    16.03247   0.2389556 0.82    22.38631    2.207788 0.73    25.35539   2.127596 0.76    1.0372  0.0         0.4587   0.7255    0.4587    -1.0   0         4.81        7.28    2.78    24.9        0.0        8.698       0.0        0     0.101        0.105        0.331        0.149        0           0          1        0         4.0        4.0        4.0        5.750321302320566E-4 
  AEGIS -9999    37943   214.818787 52.876854 2.1629    ae2_05   1      37943 24873.1 9204.3 214.81878662 52.87685394 3.259794    0.03605642  -61.7131    -61.71309   5.229353  0.1067776  0.67    1.129685     0.03481998  0.88 1.862079     0.02030923  0.92 2.065683     0.03997942 0.68    2.040131    0.02262121  0.97 2.134317   0.03002678  0.91 2.196414    0.06038547 0.68    2.196369   0.06596969 0.78 3.829638  0.06533406 0.66    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  4.155997   0.292481  0.45  -99.0      -99.0      0.0     -99.0      -99.0     0.0  -99.0       -99.0     0.0  5.11593    0.362359   0.94 -99.0      -99.0     0.0  5.834076    0.4638478  1.0  5.979224   0.1533608 0.8     5.517576   0.1686512 0.85    6.995559    1.739649 0.79    0.03976366 1.69894  0.74    1.0757  0.0         0.0      0.7399    0.0       -1.0   0         3.88        4.0     3.37    80.8        0.03       4.422       0.0        0     0.0020       0.021        0.0          0.02         0           0          1        0         4.0        0.0        4.0        8.5341640382842E-4   
  AEGIS 13539    38310   214.829803 52.886757 2.2873    ae2_05   1      38310 24162.2 9284.7 214.82980347 52.8867569  0.9346774   0.03508261  0.7974598   0.07057329  1.728424  0.1121286  0.71    0.290945     0.03689197  0.88 0.5111452    0.02136679  0.92 0.6239156    0.04667483 0.66    0.6224415   0.02381384  0.97 0.5829173  0.03181269  0.91 0.720088    0.07103552 0.65    0.5624182  0.06959649 0.78 1.204277  0.07442085 0.68    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  1.460066   0.3074976 0.34  1.474678   0.1305055  0.5     -99.0      -99.0     0.0  -99.0       -99.0     0.0  1.072666   0.3793057  0.83 -99.0      -99.0     0.0  1.620369    0.4893848  0.77 1.428117   0.1633838 0.81    1.688917   0.1774827 0.82    -3.502345   1.803564 0.8     -3.278855  1.763331 0.79    1.0711  0.0         0.5      0.7932    0.5       -1.0   0         4.62        4.52    2.37    13.2        0.02       5.127       0.0        3     0.747        0.495        -0.017       -0.54        1           0          1        0         4.0        4.0        4.0        0.0010825516725782966
  AEGIS 13414    38020   214.831619 52.886463 -1.0      ae2_05   0      38020 24133.2 9223.1 214.83161926 52.88646317 1.535073    0.03596265  1.604607    0.07034715  2.210017  0.0759602  0.67    1.444361     0.03311194  0.88 1.350092     0.0193284   0.92 1.458253     0.0354742  0.7     1.262097    0.02157889  0.97 1.191164   0.0284818   0.91 1.479775    0.05413899 0.68    1.163659   0.06277999 0.78 2.293773  0.0582201  0.67    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  3.137275   0.2776902 0.34  2.310123   0.1012775  0.5     -99.0      -99.0     0.0  -99.0       -99.0     0.0  2.082046   0.3447868  0.82 -99.0      -99.0     0.0  1.963968    0.4403818  0.77 2.15123    0.1555214 0.82    2.200547   0.1672887 0.81    -1.737425   1.628354 0.81    -99.0      -99.0    0.0     1.1104  0.0         0.5032   0.8071    0.5032    -1.0   0         3.69        3.4     2.58    -38.7       0.03       3.574       0.0        0     0.861        0.755        -0.139       -99.0        1           0          1        0         4.0        4.0        4.0        8.327781194473988E-4 
  AEGIS 13256    37366   214.838165 52.88892  -1.0      ae2_05   1      37366 23867.3 9137.6 214.83816528 52.88891983 1.501061    0.03553521  0.8858772   0.07142211  2.195736  0.08898427 0.69    -0.01008386  0.03402053  0.88 0.01479398   0.0197827   0.92 0.008047154  0.03782555 0.63    0.0404753   0.02207159  0.97 0.01218179 0.02919298  0.91 0.05708453  0.05873139 0.6     -0.1510905 0.06401176 0.78 0.782435  0.06013767 0.65    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  -0.1015141 0.2811883 0.39  1.295851   0.1044755  0.49    -99.0      -99.0     0.0  -99.0       -99.0     0.0  2.254982   0.3523657  0.85 -99.0      -99.0     0.0  4.585895    0.4509585  0.84 9.273206   0.1842003 0.81    10.06039   0.2062655 0.82    12.19708    1.760351 0.81    9.773077   1.705616 0.8     1.089   0.0         0.4881   0.8048    0.4881    -1.0   0         4.78        2.68    2.54    66.9        0.04       3.514       0.0        0     0.323        0.337        0.57         0.394        1           0          1        0         4.0        4.0        4.0        8.628081695463937E-4 
  AEGIS 13184    37086   214.839233 52.888496 1.5081    ae2_05   0      37086 23861.6 9091.7 214.8392334  52.8884964  0.6754178   0.03506667  0.3190245   0.07017513  0.9701633 0.07829385 0.71    0.3505118    0.03892664  0.88 0.5131189    0.02246474  0.92 0.4910795    0.0367746  0.64    0.5106393   0.02515937  0.97 0.504413   0.03363731  0.91 0.5006678   0.0573974  0.6     0.2824571  0.07374545 0.78 0.617535  0.05766672 0.68    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  -0.4045936 0.3238906 0.36  0.4582437  0.1007989  0.51    -99.0      -99.0     0.0  -99.0       -99.0     0.0  1.625264   0.4029091  0.9  -99.0      -99.0     0.0  2.086473    0.5173214  0.87 1.649725   0.2770918 0.81    1.590945   0.2980981 0.82    13.61962    2.638421 0.79    -99.0      -99.0    0.0     1.1028  0.0         0.5056   0.7863    0.5056    -1.0   2         4.89        2.54    2.14    -49.3       0.13       3.54        0.0        3     2.644        2.717        0.169        -99.0        1           0          1        0         4.0        4.0        4.0        0.0016818146190114619
